9	4909	1.59
10	4897	1.432
11	4899	1.41
12	4898	1.396
13	4897	1.442
14	4906	1.489
15	4901	1.385
16	4898	1.277
17	4895	1.252
18	4897	1.343
19	4908	1.521
20	4900	1.284
21	4897	1.255
22	4898	1.43
23	4902	1.257
24	4894	1.321
25	4895	1.192
26	4896	1.229
27	4904	1.289
28	4900	1.183
29	4898	1.14
30	4899	1.109
31	4904	1.572
32	4899	1.215
33	4898	1.146
34	4902	1.147
35	4897	1.075
36	4898	1.227
37	4906	1.16
38	4896	1.027
39	4899	1.118
40	4898	0.9541
41	4899	0.9592
42	4902	1.017
43	4899	0.962
44	4903	0.9516
45	4900	0.9682
46	4905	1.021
47	4905	2.168
48	4900	1.677
49	4895	1.605
50	4893	1.685
51	4895	1.724
52	4895	1.937
53	4899	1.613
54	4896	1.497
55	4896	1.497
56	4897	1.545
57	4896	1.561
58	4902	1.521
59	4899	1.432
60	4897	1.364
61	4897	1.433
62	4895	1.54
63	4903	1.635
64	4896	1.325
65	4893	1.269
66	4894	1.301
67	4904	1.32
68	4898	1.322
69	4896	1.309
70	4894	1.357
71	4905	1.299
72	4896	1.275
73	4895	1.25
74	4896	1.229
75	4902	1.183
76	4894	1.174
77	4892	1.173
78	4899	1.161
79	4894	1.101
80	4895	1.152
81	4900	1.142
82	4893	1.04
83	4894	1.122
84	4897	1.015
85	4894	1.032
86	4901	0.9724
87	4895	1.018
88	4897	0.9431
89	4898	0.9589
90	4903	0.9751
91	4904	3.056
92	4903	2.751
93	4899	3.046
94	4892	2.901
95	4902	3.073
96	4901	3.157
97	4900	4.663
98	4896	7.126
99	4896	4.453
100	4902	2.879
101	4896	3.295
102	4902	2.732
103	4901	3.902
104	4900	2.329
105	4892	2.689
106	4886	9.672
107	4900	2.513
108	4904	2.94
109	4898	2.405
110	4898	3.654
111	4901	2.203
112	4900	2.446
113	4897	2.269
114	4905	2.326
115	4901	2.5
116	4894	2.408
117	4903	2.745
118	4898	2.106
119	5003	2.255
120	4893	2.081
121	4895	2.212
122	4896	2.173
123	4895	6.3
124	4895	2.134
125	4901	19.6
126	4893	6.399
127	4897	1.953
128	4897	4.712
129	4900	1.702
130	4899	4.119
131	4898	2.2
132	4899	1.919
133	4904	2.009
134	4901	2.185
135	4910	2.21
136	4907	2.712
137	4904	2.279
138	4904	2.123
139	4906	2.433
140	4905	2.479
141	4903	2.051
142	4907	2.485
143	4890	11.03
144	4902	31.48
145	4898	4.013
146	4870	12.98
147	4899	9.262
148	4906	3.638
149	4908	3.494
150	4912	3.572
151	4910	2.131
152	4909	2.108
153	4906	1.909
154	4908	2.261
155	4910	2.569
156	4909	2.182
157	4906	1.968
158	4913	2.225
159	4906	3.552
160	4912	3.563
161	4914	3.69
162	4911	10.82
163	4898	4.529
164	4904	3.828
165	4910	4.07
166	4910	4.257
167	4909	3.788
168	4905	3.359
169	4905	3.242
170	4908	14.03
171	4912	8.359
172	4903	13.07
173	4818	17910
174	4882	15.9
175	4907	2.143
176	4904	1.959
177	4905	1.892
178	4904	2.144
179	4909	2.376
180	4906	2.319
181	4932	39.03
182	4906	3.782
183	4903	3.673
184	4907	3.424
185	4906	4906
186	4904	3.899
187	4900	3.975
188	4889	15.17
189	4875	12.86
190	4897	12.38
191	4905	2.297
192	4903	2.215
193	4905	2.142
194	4901	2.31
195	4905	2.546
196	4904	2.015
197	4902	2.738
198	4901	2.721
