           1   67.14000     -0.5000000       11.00000      0.5785103    
           2   64.67000     -0.5000000       11.00000      0.5639102    
           3   62.89000     -0.5000000       11.00000      0.5562304    
           4   61.83000     -0.5000000       11.00000      0.5590553    
           5   67.10000     -0.5000000       11.00000      0.5773153    
           6   64.80000     -0.5000000       11.00000      0.5590553    
           7   62.96000     -0.5000000       11.00000      0.5574253    
           8   61.54000     -0.5000000       11.00000      0.5638353    
           9   57.56000     -0.5000000       11.00000      0.7666403    
          10   55.41000     -0.5000000       11.00000      0.7583303    
          11   53.59000     -0.5000000       11.00000      0.7525453    
          12   52.50000     -0.5000000       11.00000      0.7662153    
          13   57.54000     -0.5000000       11.00000      0.7714203    
          14   55.57000     -0.5000000       11.00000      0.7619153    
          15   53.65000     -0.5000000       11.00000      0.7585203    
          16   52.50000     -0.5000000       11.00000      0.7674102    
          17   53.48000     -0.5000000       11.00000      0.5761203    
          18   49.38000     -0.5000000       11.00000      0.5627152    
          19   45.65000     -0.5000000       11.00000      0.5574253    
          20   42.98000     -0.5000000       11.00000      0.5626402    
          21   53.21000     -0.5000000       11.00000      0.5737302    
          22   49.03000     -0.5000000       11.00000      0.5603253    
          23   45.22000     -0.5000000       11.00000      0.5574253    
          24   42.67000     -0.5000000       11.00000      0.5626402    
          25   39.13000     -0.5000000       11.00000      0.7570804    
          26   42.68000     -0.5000000       11.00000      0.7726703    
          27   35.56000     -0.5000000       11.00000      0.7609103    
          28   33.00000     -0.5000000       11.00000      0.7578504    
          29   43.10000     -0.5000000       11.00000      0.7726153    
          30   39.52000     -0.5000000       11.00000      0.7595253    
          31   36.06000     -0.5000000       11.00000      0.7585203    
          32   33.37000     -0.5000000       11.00000      0.7602403    
          33   47.90000     -0.5000000       11.00000      0.7618604    
          34   44.45000     -0.5000000       11.00000      0.7559403    
          35   41.50000     -0.5000000       11.00000      0.7489603    
          36   39.22000     -0.5000000       11.00000      0.7566552    
          37   47.34000     -0.5000000       11.00000      0.7690303    
          38   44.22000     -0.5000000       11.00000      0.7559403    
          39   41.62000     -0.5000000       11.00000      0.7561303    
          40   39.19000     -0.5000000       11.00000      0.7542654    
          41   56.83000     -0.5000000       11.00000      0.5689503    
          42   53.61000     -0.5000000       11.00000      0.5567402    
          43   50.27000     -0.5000000       11.00000      0.5526453    
          44   48.14000     -0.5000000       11.00000      0.5578604    
          45   57.55000     -0.5000000       11.00000      0.5761203    
          46   53.54000     -0.5000000       11.00000      0.5567402    
          47   50.37000     -0.5000000       11.00000      0.5514503    
          48   47.95000     -0.5000000       11.00000      0.5590553    
          49   61.80000     -0.5000000       11.00000      0.7702253    
          50   59.82000     -0.5000000       11.00000      0.7619153    
          51   58.64000     -0.5000000       11.00000      0.7573252    
          52   57.77000     -0.5000000       11.00000      0.7602403    
          53   62.36000     -0.5000000       11.00000      0.7606653    
          54   60.06000     -0.5000000       11.00000      0.7631102    
          55   59.07000     -0.5000000       11.00000      0.7537402    
          56   57.43000     -0.5000000       11.00000      0.7626303    
          57   72.34000     -0.5000000       11.00000      0.5701454    
          58   71.03000     -0.5000000       11.00000      0.5591302    
          59   69.26000     -0.5000000       11.00000      0.5538404    
          60   68.43000     -0.5000000       11.00000      0.5602503    
          61   72.84000     -0.5000000       11.00000      0.5809002    
          62   71.12000     -0.5000000       11.00000      0.5651053    
          63   69.67000     -0.5000000       11.00000      0.5622052    
          64   68.39000     -0.5000000       11.00000      0.5662252    
