E(MeV)  pendfb7/In115:1
0.000159310256  4.82640396
0.000159330292  4.81491931
0.000159350329  4.80458737
0.000159370365  4.79529478
0.00015940042  4.78307195
0.000159414891  4.77804049
0.000159430475  4.77215187
0.000159463313  4.76143552
0.000159501716  4.75073458
0.000159540119  4.74161404
0.000159578523  4.73374191
0.000159629727  4.72474856
0.000159687054  4.71621524
0.000159782227  4.70455627
0.000159845676  4.69802959
0.00015994085  4.68960383
0.000160036023  4.68248237
0.000160131196  4.67645587
0.000160215134  4.67196479
0.000160319562  4.66741181
0.000160423989  4.66401513
0.000160424697  4.66400037
0.000160528417  4.65753991
0.000160632844  4.65237915
0.000160737272  4.64875515
0.000160841699  4.64696018
0.00016092002  4.64707683
0.00016099834  4.64875737
0.000161066821  4.65184347
0.00016113196  4.65665081
0.000161135301  4.65673958
0.000161180954  4.65937195
0.000161226608  4.66347195
0.000161272261  4.66944045
0.000161317915  4.67782126
0.000161352155  4.68611997
0.000161384725  4.69600527
0.00016141646  4.70789854
0.000161448194  4.72247368
0.000161479929  4.74025251
0.000161511664  4.76183124
0.00016153282  4.77865547
0.000161553977  4.79768058
0.000161575133  4.81913069
0.00016159629  4.84324212
0.000161612992  4.86456548
0.000161617446  4.87000303
0.000161638603  4.89897162
0.000161659759  4.931314
0.000161680916  4.96725857
0.000161702072  5.00701019
0.000161722115  5.04835069
0.000161742158  5.09340397
0.000161762201  5.14226637
0.000161792266  5.22281521
0.00016182233  5.31203826
0.000161852395  5.40964912
0.000161884686  5.52311606
0.000161918091  5.6486212
0.000162040576  6.14305868
0.0001620673  6.24697616
0.000162080662  6.29790915
0.000162120748  6.43721808
0.000162147472  6.51942719
0.000162174196  6.5910365
0.000162204929  6.65826051
0.000162231208  6.70148674
0.00016225615  6.72945883
0.00016228617  6.74554345
0.000162309598  6.7445406
0.000162340776  6.72496499
0.00016237329  6.68325878
0.000162404691  6.62395059
0.00016242362  6.5774934
0.000162441436  6.53213794
0.000162481522  6.40936948
0.000162521608  6.27115017
0.000162632958  5.86089505
0.000162677498  5.70669357
0.000162709233  5.60573368
0.000162717584  5.5814454
0.000162737627  5.52126506
0.000162766022  5.44414994
0.000162799427  5.36454132
0.000162823367  5.31510927
0.000162847307  5.27208777
0.000162871247  5.23542514
0.000162895188  5.20500078
0.000162919128  5.18064643
0.000162940284  5.16555835
0.000162955038  5.15341318
0.000162989278  5.13680084
0.000163022683  5.13082203
0.000163056088  5.13435961
0.000163089493  5.14692638
0.000163122898  5.16816196
0.000163156303  5.19785836
0.0001631808  5.22581453
0.000163189708  5.23488759
0.000163223113  5.27749337
0.000163256518  5.32904896
0.000163289923  5.39016068
0.000163323328  5.46171058
0.000163358404  5.54940536
0.000163393479  5.65183515
0.000163419786  5.73982323
0.000163446092  5.83886832
0.000163472398  5.95066735
0.000163498705  6.07732877
0.000163525012  6.22146392
0.000163551318  6.38632008
0.000163559878  6.44802594
0.000163577624  6.58073362
0.000163595162  6.72808744
0.000163617286  6.93561934
0.000163632865  7.10050291
0.000163637319  7.1490794
0.000163657352  7.39427381
0.00016366206  7.45918815
0.000163677386  7.67647808
0.000163697418  7.99653713
0.000163705852  8.14573584
0.000163710773  8.23550899
0.000163724129  8.49971297
0.000163735046  8.73422299
0.000163737484  8.78808205
0.00016375084  9.10818965
0.00016376401  9.45108565
0.000163764195  9.45604925
0.000163777551  9.84483987
0.000163790906  10.2671088
0.000163792974  10.3382001
0.000163804261  10.7361035
0.000163814697  11.1356046
0.000163817616  11.2500305
0.000163833074  11.9116048
0.00016383642  12.0690763
0.000163848531  12.6523135
0.000163858142  13.1605369
0.000163863988  13.4772398
0.000163879444  14.3951573
0.000163879865  14.4225783
0.000163894347  15.3838562
0.000163894901  15.4212511
0.000163908828  16.4491845
0.000163910358  16.5640085
0.00016392331  17.6255105
0.000163925815  17.8342306
0.000163937792  18.9224775
0.000163941271  19.2437932
0.000163952274  20.3502642
0.000163956728  20.8054518
0.000163966755  21.9193417
0.000163972185  22.5323304
0.000163981506  23.6708778
0.000163986587  24.3015429
0.000163996256  25.587237
0.000163998878  25.9414887
0.000164011006  27.6848847
0.00016401117  27.7088376
0.000164023462  29.6161359
0.000164025756  29.9940645
0.000164035754  31.6659419
0.000164040506  32.5083094
0.000164048045  33.86467
0.000164055256  35.2377401
0.000164060337  36.2195504
0.000164070006  38.1937304
0.000164072629  38.7371225
0.000164084756  41.4109156
0.000164089018  42.3640534
0.000164099507  44.8762025
0.000164105406  46.3085711
0.000164114256  48.5960994
0.000164120156  50.1427103
0.000164130645  53.0437723
0.000164133268  53.7787003
0.000164143757  56.8634587
0.000164146379  57.6432525
0.000164156868  60.9485971
0.000164166045  63.871642
0.000164169979  65.2094623
0.000164185712  70.6280249
0.000164189645  72.0675868
0.000164205378  77.9096496
0.000164209312  79.4531354
0.000164224389  85.4492051
0.000164228978  87.3773586
0.000164247989  95.4664334
0.000164248646  95.7614426
0.000164268312  104.694603
0.000164271589  106.199624
0.000164287979  114.11765
0.000164301089  120.52289
0.000164314201  127.221922
0.000164331245  136.030295
0.000164343701  142.730276
0.000164383035  164.111554
0.000164438756  194.607375
0.000164474156  213.265034
0.000164475467  213.91277
0.000164506933  229.305661
0.000164506934  229.306143
0.000164527911  238.676266
0.0001645384  242.934091
0.000164556756  250.225594
0.000164564622  252.939202
0.000164582978  259.101891
0.000164588222  260.568212
0.0001646092  266.185157
0.000164619427  268.344862
0.000164631751  270.766568
0.000164648533  273.061295
0.000164657974  274.212317
0.000164675438  275.289376
0.000164679476  275.482054
0.00016469888  275.279591
0.0001647036  275.168287
0.000164721956  273.559398
0.000164730347  272.713487
0.000164745556  270.257682
0.000164753422  268.879611
0.000164771778  264.625444
0.000164779644  262.688952
0.000164800622  256.419654
0.000164803245  255.602383
0.000164824222  248.081694
0.000164829467  246.146993
0.000164847822  238.562397
0.000164858311  234.127482
0.000164874045  226.866948
0.000164889778  219.472883
0.000164900267  214.215351
0.000164929111  199.523877
0.0001649396  194.001745
0.000165015645  153.403894
0.000165047112  137.103052
0.0001650576  131.893543
0.000165078579  121.552954
0.000165096934  112.923016
0.000165100867  111.093052
0.000165123156  101.213088
0.000165124467  100.638194
0.000165142167  93.251486
0.000165149378  90.3783411
0.000165159867  86.257006
0.000165177567  79.6432076
0.000165178223  79.4093922
0.000165191334  74.8091454
0.000165201823  71.2978813
0.000165207068  69.5689204
0.000165222801  64.6502493
0.000165225423  63.874303
0.000165238534  60.0612752
0.000165249024  57.1812944
0.000165254267  55.7681257
0.000165270001  51.775455
0.000165272623  51.1499201
0.000165285734  48.0834918
0.000165294748  46.1063629
0.000165301467  44.6598388
0.000165313923  42.1350381
0.00016531425  42.0699246
0.000165329  39.3035852
0.000165333099  38.5830911
0.000165343751  36.7467181
0.000165352274  35.3720508
0.000165358501  34.3905332
0.000165373251  32.2195358
0.00016537784  31.5889274
0.000165388  30.2317462
0.000165402751  28.3956974
0.000165403407  28.3196008
0.000165417501  26.7333007
0.000165428973  25.5321021
0.000165432251  25.1989398
0.000165447001  23.806652
0.00016545454  23.1452981
0.000165461751  22.5322625
0.000165472404  21.6832036
0.000165480106  21.1024586
0.000165483876  20.8277116
0.000165495348  20.0394325
0.00016550682  19.2956196
0.000165509278  19.1451057
0.000165518293  18.6150293
0.000165529765  17.9788476
0.000165541237  17.378226
0.000165542056  17.3376971
0.000165552709  16.8334119
0.000165564182  16.3207543
0.000165574834  15.8769912
0.00016558139  15.6154412
0.000165598598  14.9850109
0.000165607612  14.6807486
0.000165615807  14.4159527
0.000165633015  13.9036935
0.000165640389  13.7007072
0.000165650223  13.4439865
0.000165664973  13.0861173
0.000165679723  12.7505907
0.000165689556  12.5402534
0.000165694473  12.4414662
0.000165709223  12.1630433
0.000165731348  11.774968
0.000165738723  11.6558302
0.000165753473  11.4317121
0.000165775598  11.1215795
0.000165787889  10.9616109
0.000165797723  10.8416209
0.000165819848  10.5905975
0.000165853445  10.2412511
0.000165856723  10.2093666
0.000165886222  9.94827846
0.000165915723  9.70590082
0.000165919001  9.68071197
0.000165945223  9.49447045
0.000165974723  9.2982195
0.000166004223  9.11331583
0.000166017334  9.03614285
0.000166043556  8.89472069
0.00016608289  8.69713861
0.000166118503  8.52940683
0.000166122223  8.51319172
0.000166161556  8.35231773
0.000166200889  8.20062345
0.000166219672  8.13230761
0.000166246471  8.04310004
0.000166292053  7.90076965
0.000166337634  7.76670426
0.000166371425  7.67275784
0.000166383215  7.6432325
0.000166428797  7.53567573
0.000166474378  7.43411001
0.000166519959  7.33805082
0.000166551802  7.27452895
0.00016656554  7.25063568
0.000166626315  7.15245733
0.000166671897  7.08425555
0.000166722822  7.01350694
0.00016677642  6.94540121
0.000166830017  6.88426518
0.000166883615  6.83098936
0.000166919347  6.80057113
0.000166941181  6.78495345
0.000166955079  6.77598385
0.000166991604  6.7584368
0.000167019594  6.74997258
0.000167047583  6.74673693
0.000167075573  6.74978506
0.000167103563  6.76044103
0.000167122222  6.77256922
0.000167140882  6.78938399
0.000167159542  6.8115499
0.000167178202  6.83982552
0.000167196861  6.87506984
0.000167215521  6.91825899
0.000167234181  6.97048349
0.000167252841  7.03296302
0.000167266836  7.08736172
0.000167284523  7.16642141
0.000167297545  7.2327173
0.000167310567  7.30652118
0.000167323589  7.38844883
0.000167336611  7.47914906
0.000167349633  7.57930275
0.000167362655  7.68962123
0.000167375677  7.81084424
0.0001673887  7.94374803
0.000167401722  8.08910036
0.000167414744  8.24771772
0.000167427766  8.42042094
0.000167440788  8.60803963
0.00016745381  8.81140614
0.000167466832  9.03134883
0.000167479854  9.26868454
0.0001674951  9.56972599
0.000167505264  9.78786104
0.000167510346  9.89829932
0.000167525591  10.2569041
0.000167540837  10.6439018
0.000167556083  11.060204
0.000167571328  11.5065688
0.000167586574  11.9836707
0.000167596737  12.3259347
0.000167606901  12.6721813
0.000167622146  13.2280579
0.000167642473  14.0176875
0.00016766153  14.8073228
0.000167667882  15.0883142
0.000167686939  15.9412659
0.000167712348  17.1539426
0.000167744109  18.7618305
0.000167784764  20.9545804
0.000167794927  21.515938
0.000167845745  24.3466488
0.000167871155  25.7740093
0.000167901645  27.3896329
0.000167909268  27.797121
0.0001679423  29.4139848
0.000167972791  30.7367446
0.000167976603  30.8803783
0.00016799566  31.6028737
0.000168015987  32.266772
0.000168040125  32.9122984
0.000168062485  33.3622079
0.000168088656  33.6984498
0.000168108984  33.8138986
0.000168131344  33.7923535
0.000168138458  33.7347807
0.000168155228  33.5905193
0.000168177334  33.2479246
0.000168201473  32.7144268
0.000168206555  32.5715091
0.000168222435  32.1153061
0.000168247209  31.2658114
0.000168267537  30.4566172
0.000168273889  30.199938
0.00016830565  28.751688
0.000168318355  28.11471
0.000168342493  26.8911465
0.000168370444  25.3777597
0.000168440319  21.5535354
0.000168455564  20.7110694
0.000168489867  18.8946576
0.000168516546  17.5566931
0.000168518452  17.4604286
0.00016854132  16.3690971
0.000168563553  15.3683135
0.000168580069  14.6655779
0.000168596585  13.9986746
0.000168613101  13.3681634
0.000168629617  12.7742198
0.000168646133  12.2166698
0.000168662649  11.6950271
0.000168679164  11.2085596
0.000168694887  10.7771673
0.000168710608  10.3757475
0.00016872633  10.0030595
0.000168742052  9.65786172
0.000168757774  9.33880544
0.000168773496  9.04448525
0.000168789218  8.7734611
0.000168801128  8.58469523
0.000168804939  8.52538955
0.000168820662  8.30110331
0.000168836383  8.0958
0.000168846864  7.96876277
0.000168861157  7.80736201
0.00016887545  7.65871635
0.000168889743  7.52186567
0.000168904035  7.3959003
0.000168918328  7.27992942
0.000168925633  7.22534815
0.00016893262  7.17484926
0.000168946913  7.07994442
0.000168961205  6.99271433
0.000168975498  6.91246525
0.000168989791  6.83856971
0.000169004084  6.77044052
0.000169018376  6.70753991
0.000169032669  6.64936053
0.000169046961  6.59545349
0.000169050137  6.58432983
0.000169061254  6.54754471
0.000169081105  6.48754094
0.000169097779  6.44164771
0.000169114454  6.39935939
0.000169131129  6.36025721
0.000169153362  6.31243935
0.000169175595  6.26886202
0.000169197828  6.22888012
0.000169215296  6.19986632
0.000169220061  6.19271068
0.000169242294  6.161923
0.000169275643  6.11980479
0.000169308993  6.08167081
0.000169342342  6.04674185
0.000169375692  6.01441911
0.000169409041  5.98424675
0.000169447154  5.95194579
0.000169494796  5.91426052
0.000169507501  5.90486354
0.000169542439  5.88274653
0.000169621842  5.83678832
0.000169685364  5.80310384
0.000169748887  5.77160388
0.00016981241  5.74191246
0.000169875933  5.71373862
0.000169888637  5.70836166
0.000169939455  5.69035875
0.00017001686  5.66441316
0.000170145866  5.6241186
0.000170249072  5.59402102
0.000170352277  5.56545362
0.000170455483  5.53815986
0.000170479177  5.53214073
0.000170558688  5.51539393
0.000170661894  5.49457626
0.000170765099  5.47455446
0.000170876445  5.45373103
0.00017098779  5.4336171
0.000171121405  5.41040712
0.000171154809  5.40561188
0.000171321827  5.38285019
0.000171488845  5.36116277
0.000171655862  5.34046323
0.000171806179  5.32264638
0.000171956495  5.30560881
0.000172106812  5.28940235
0.00017220076  5.27974102
0.000172279397  5.27201248
0.000172303058  5.27008261
0.000172440848  5.25975303
0.000172532708  5.25357941
0.000172624568  5.24813248
0.000172716428  5.24362137
0.000172785323  5.241043
0.000172854218  5.23938365
0.000172900148  5.2389404
0.000172946078  5.23918074
0.000172992007  5.24028934
0.000173034319  5.24229516
0.000173066053  5.24458026
0.000173097786  5.24769144
0.00017312952  5.25180605
0.000173161253  5.25714098
0.000173192987  5.26396061
0.000173214143  5.2694864
0.000173235299  5.27592103
0.000173256454  5.28338582
0.00017327761  5.29201659
0.000173298765  5.30196147
0.000173319921  5.3133844
0.000173337736  5.324279
0.000173359448  5.33930711
0.000173381161  5.35646368
0.000173402873  5.37597644
0.000173424586  5.3980863
0.000173446297  5.42303573
0.00017346801  5.45107763
0.000173489722  5.48245433
0.000173511435  5.51740661
0.000173533147  5.55615439
0.000173554859  5.59890012
0.000173572118  5.63584572
0.00017359216  5.68214481
0.000173612202  5.7321645
0.000173632244  5.78594114
0.000173652287  5.84346853
0.000173672329  5.90468051
0.000173702392  6.00313998
0.000173733569  6.11301326
0.000173766972  6.23824396
0.000173891679  6.73722145
0.000173938444  6.91497424
0.00017396628  7.01184516
0.000174003024  7.12524401
0.000174036428  7.21059699
0.000174066714  7.27082643
0.000174085865  7.29963692
0.000174112588  7.32705316
0.00017415  7.3393567
0.000174178505  7.32794962
0.000174200774  7.30666435
0.000174223711  7.27374083
0.000174252438  7.21756832
0.000174282501  7.142427
0.000174305884  7.07366499
0.000174332607  6.98553257
0.000174361557  6.88051948
0.000174408321  6.69580746
0.000174510759  6.26925577
0.000174544163  6.13525021
0.000174577566  6.00789134
0.00017460763  5.9003435
0.000174637693  5.80041245
0.000174657735  5.73830034
0.000174677778  5.6799008
0.00017469782  5.62525215
0.000174717862  5.57433603
0.000174737904  5.52709516
0.000174754606  5.49046819
0.000174771308  5.45625922
0.00017478801  5.42438601
0.000174804712  5.39475651
0.000174821414  5.36727098
0.000174838116  5.34182401
0.000174854818  5.31830634
0.000174871519  5.29660782
0.000174888221  5.2766138
0.000174904923  5.25821421
0.000174921625  5.24129943
0.000174938326  5.22576349
0.000174955028  5.2115012
0.000174980081  5.19228203
0.000175005133  5.17539474
0.000175027403  5.16210589
0.000175040764  5.15499033
0.000175049672  5.15004404
0.000175071941  5.13893968
0.00017509421  5.12894504
0.000175116479  5.1199251
0.000175149883  5.10796432
0.000175183286  5.09758461
0.00017521669  5.08850216
0.000175250093  5.08048822
0.000175294631  5.07115209
0.000175339169  5.06305651
0.000175381481  5.0562901
0.000175441607  5.04792528
0.000175525117  5.03825398
0.000175587749  5.03222502
0.000175650381  5.02711356
0.000175713013  5.02285797
0.000175731106  5.02190904
0.000175796522  5.01578943
0.000175859153  5.01091452
0.000175921785  5.006926
0.000175984417  5.00389011
0.000176047049  5.00190029
0.00017610968  5.00108111
0.000176165353  5.00146576
0.000176221026  5.00304761
0.000176276699  5.00600896
0.000176287833  5.00692343
0.000176332371  5.00757336
0.000176388044  5.01029634
0.000176429798  5.01382553
0.000176471553  5.01886588
0.000176513307  5.0256954
0.000176555061  5.03467924
0.000176588893  5.04394407
0.000176591481  5.0444118
0.0001766279  5.05343525
0.000176655215  5.06214473
0.00017668253  5.07285974
0.000176709844  5.08597068
0.000176737159  5.10196872
0.000176764474  5.12146848
0.000176782683  5.13678602
0.000176800893  5.15427361
0.000176819103  5.17424831
0.000176824  5.18038754
0.000176837313  5.19530946
0.000176853423  5.21608472
0.000176874438  5.24760091
0.000176888449  5.27177459
0.000176902459  5.29880747
0.00017691647  5.32902201
0.00017693048  5.36276537
0.000176944491  5.40042918
0.000176958501  5.44243261
0.000176972512  5.48924641
0.000176986522  5.54137115
0.000177000533  5.59936627
0.000177014543  5.66382225
0.000177028554  5.73539572
0.000177042564  5.81477398
0.000177056574  5.90271066
0.000177070584  6.0000066
0.000177081793  6.08516148
0.000177093001  6.17730479
0.00017710421  6.2769348
0.000177115418  6.38453596
0.000177126627  6.50064949
0.000177137835  6.62579541
0.000177149043  6.76054196
0.000177160251  6.90546353
0.00017717146  7.06116328
0.000177182668  7.22821459
0.000177193876  7.40724194
0.000177205084  7.59886382
0.000177216292  7.8037037
0.000177216293  7.80372224
0.000177227501  8.02529931
0.000177249917  8.5124569
0.000177266169  8.9046003
0.000177282421  9.33149454
0.000177298673  9.79482083
0.000177302596  9.91582885
0.000177314925  10.301048
0.000177331177  10.8481977
0.000177347429  11.4358733
0.000177363681  12.0649962
0.000177373208  12.4584596
0.000177379933  12.739571
0.000177400108  13.6418792
0.000177420283  14.609279
0.000177433733  15.2968182
0.000177440458  15.6439938
0.000177460633  16.7471724
0.000177478567  17.7876992
0.000177487533  18.3122835
0.000177517797  20.1921093
0.0001775234  20.5597288
0.000177558147  22.8573733
0.000177568234  23.5473222
0.000177613067  26.6365928
0.000177653417  29.4371461
0.000177666867  30.321704
0.000177693767  32.1052711
0.00017772403  33.9560548
0.00017775205  35.5055775
0.000177777829  36.7611585
0.000177801367  37.7439366
0.000177823783  38.5194017
0.000177843959  39.0738
0.00017786234  39.4279874
0.00017787041  39.5790431
0.000177899731  39.8297581
0.000177923313  39.800874
0.00017792578  39.7764744
0.000177947075  39.5496774
0.00017796725  39.1769201
0.000177982942  38.7731405
0.000177989667  38.5944822
0.000178016567  37.668559
0.0001780345  36.9201901
0.000178040105  36.6806201
0.000178068125  35.2997134
0.000178099509  33.5564234
0.000178107355  33.0799286
0.000178133133  31.4889361
0.000178164517  29.4131056
0.000178227284  25.2148514
0.000178249701  23.702836
0.000178278843  21.8014522
0.000178294533  20.8173112
0.000178301259  20.3933355
0.00017832928  18.7121696
0.000178351696  17.4444668
0.000178371871  16.3670803
0.000178393728  15.2710249
0.000178415584  14.250841
0.000178430155  13.6131398
0.000178444726  13.009249
0.000178459297  12.4388011
0.000178473867  11.9012692
0.000178487317  11.4336076
0.000178487318  11.4335732
0.000178500768  10.9965596
0.000178514218  10.5854596
0.000178527667  10.1994366
0.000178541117  9.83750396
0.000178554567  9.49871037
0.000178568018  9.18201313
0.0001785725  9.0835085
0.000178581467  8.88939856
0.000178594917  8.61825201
0.000178608367  8.36604364
0.000178623638  8.1012942
0.000178636248  7.8989452
0.000178648857  7.71040924
0.000178656563  7.60310615
0.000178661467  7.53632358
0.000178674076  7.37676068
0.000178686686  7.22854336
0.000178699295  7.09093427
0.000178711905  6.96318071
0.000178724514  6.84460382
0.000178737124  6.73451837
0.000178740626  6.70613093
0.000178749733  6.6349693
0.000178762343  6.54370435
0.000178774952  6.45915003
0.000178787562  6.38076148
0.000178800171  6.30805294
0.00017881278  6.24055218
0.000178828191  6.16449262
0.000178841852  6.10244393
0.000178855511  6.04496573
0.000178863917  6.01213594
0.000178869172  5.99285975
0.000178882832  5.9464931
0.000178901045  5.88987453
0.000178919259  5.83850452
0.000178937472  5.79171652
0.000178955686  5.74891596
0.000178973899  5.70959255
0.000178992113  5.67329345
0.000178998417  5.66164271
0.000179010326  5.64151004
0.00017902854  5.61301799
0.00017905586  5.57396597
0.00017908318  5.53861976
0.0001791105  5.50632316
0.000179138521  5.47581797
0.000179166542  5.44752075
0.000179177751  5.43694151
0.000179194563  5.42306942
0.000179236595  5.39124962
0.000179278626  5.36222973
0.000179320657  5.33547263
0.000179390709  5.29486869
0.000179446751  5.26524813
0.000179502793  5.23766323
0.000179514  5.23248497
0.000179558834  5.21534972
0.000179630288  5.19007581
0.000179701741  5.16669435
0.000179773194  5.14487993
0.000179844647  5.12437966
0.0001799161  5.10499366
0.000179987553  5.086562
0.000180052  5.07079302
0.000180082824  5.06450742
0.000180178095  5.04630643
0.000180273365  5.0291446
0.000180385448  5.01008739
0.000180514344  4.98946206
0.00018064324  4.9700179
0.000180836584  4.94273936
0.000181012475  4.91963079
0.000181188365  4.89796745
0.000181364256  4.87764234
0.000181540146  4.85860941
0.000181716036  4.84087909
0.000181849597  4.82831962
0.000181999459  4.81520928
0.000182134333  4.80440884
0.00018214932  4.80283278
0.000182299181  4.78827833
0.000182449042  4.77505157
0.000182598903  4.7633066
0.000182733778  4.75424164
0.000182748764  4.75270603
0.000182898625  4.73925767
0.000183026007  4.72954036
0.00018313091  4.72287856
0.000183235813  4.71757698
0.000183333222  4.71406889
0.000183340716  4.71346331
0.000183445619  4.7067015
0.000183550522  4.70188127
0.000183655425  4.69927183
0.000183722861  4.69922196
0.000183760327  4.69722734
0.000183850244  4.69474443
0.000183962639  4.6950912
0.00018403757  4.69775549
0.0001841125  4.70263605
0.000184187431  4.70512693
0.000184262361  4.71042181
0.000184337292  4.71888996
0.000184412222  4.73096485
0.000184412223  4.73096506
0.000184472167  4.73883798
0.000184532111  4.74965174
0.000184592056  4.76375995
0.000184652  4.78157188
0.000184711945  4.80356587
0.000184771889  4.82418431
0.000184831834  4.85020661
0.000184891778  4.88241847
0.000184940483  4.91379367
0.000184981695  4.94483061
0.000184989188  4.94964326
0.000185037893  4.98693497
0.000185086598  5.03106995
0.000185135303  5.08304479
0.000185184007  5.14406175
0.000185184008  5.14406286
0.000185232713  5.20864788
0.00018530015  5.31892369
0.000185337616  5.39274273
0.000185375081  5.47730646
0.000185412546  5.57443321
0.000185450011  5.68641593
0.000185478111  5.78189203
0.000185506209  5.8888965
0.000185534308  6.00932883
0.000185562407  6.14550462
0.000185588633  6.28931977
0.000185611112  6.43013402
0.000185633591  6.58708399
0.00018565607  6.76272043
0.000185663563  6.82850116
0.000185678549  6.96510207
0.000185701028  7.19527733
0.000185723508  7.45494576
0.000185738494  7.65100199
0.000185745987  7.75265548
0.000185760973  7.97791096
0.000185775959  8.22297184
0.000185790945  8.49774719
0.000185805931  8.79686349
0.000185813424  8.95990175
0.000185820917  9.12755981
0.000185838901  9.56961578
0.000185841523  9.64113322
0.000185856884  10.0699015
0.000185865876  10.3481799
0.000185874868  10.6327319
0.000185888355  11.1055112
0.000185892851  11.2667285
0.000185910834  11.980289
0.000185922823  12.5095937
0.000185933313  13.0048511
0.000185934812  13.0773038
0.000185946801  13.6962317
0.000185955792  14.1921283
0.00018595879  14.3614145
0.000185970779  15.0837281
0.000185978272  15.5654754
0.000185982768  15.8601483
0.000185993258  16.5929902
0.000185994757  16.6993852
0.000186006745  17.6054751
0.000186008244  17.7272051
0.000186022106  18.8698759
0.00018602323  18.9698172
0.000186036156  20.136443
0.000186038216  20.3360567
0.000186050205  21.5152733
0.000186053202  21.8313184
0.000186064255  23.0144031
0.000186068188  23.4650968
0.000186078304  24.6416529
0.000186083174  25.2471332
0.000186092354  26.4063247
0.000186099659  27.390792
0.000186106403  28.3151972
0.000186117643  29.9566143
0.000186120452  30.3731737
0.00018613113  32.0573516
0.000186134502  32.5961606
0.000186144617  34.3124376
0.000186148551  34.9885183
0.000186158105  36.7291311
0.0001861626  37.5583657
0.000186171592  39.3172352
0.000186177587  40.506775
0.000186189576  43.0286582
0.000186192573  43.6692499
0.000186207559  47.0574031
0.000186222545  50.6896248
0.000186225542  51.4550665
0.000186237531  54.5599648
0.000186242027  55.7840378
0.000186252517  58.6754981
0.000186257013  59.9752791
0.000186267503  63.0426195
0.000186271999  64.4319435
0.000186286985  69.1134421
0.000186289233  69.8234063
0.000186301971  74.0875254
0.000186309464  76.6282649
0.00018632445  81.9789735
0.000186329696  83.879256
0.000186346929  90.4214248
0.000186349927  91.5748552
0.000186369409  99.4429858
0.000186376902  102.506043
0.000186391888  108.913835
0.00018640088  112.800392
0.000186414367  118.863555
0.00018643235  127.035883
0.000186444339  132.732399
0.000186481805  150.729302
0.000186547744  182.691506
0.000186588206  201.662803
0.000186609187  210.877265
0.000186624173  217.360832
0.000186646652  226.289809
0.000186652646  228.626333
0.000186676624  236.982792
0.000186684117  239.535014
0.0001867021  244.769678
0.000186714089  248.16
0.000186726078  250.923162
0.000186741963  254.444159
0.000186748857  255.617502
0.00018676684  258.514285
0.000186770437  258.914162
0.000186790818  260.954293
0.00018679921  261.420932
0.000186809401  261.857973
0.000186825586  261.83746
0.000186832779  261.728119
0.000186857956  260.001781
0.000186860653  259.778851
0.000186884931  256.457569
0.00018688643  256.232758
0.000186914903  250.490976
0.000186938881  244.260699
0.00018693963  244.035997
0.00018696136  237.309348
0.000186965856  235.876405
0.000186988335  227.819778
0.000186997327  224.513913
0.000187016809  216.627487
0.000187034792  209.200443
0.000187046781  203.898052
0.000187076753  190.40406
0.000187091739  183.439524
0.000187174163  144.57352
0.000187205633  130.221689
0.000187226614  121.021689
0.000187235606  117.118471
0.000187259584  107.162532
0.000187271573  102.410962
0.000187283562  97.719429
0.000187301545  90.9998681
0.000187324025  83.1056499
0.000187331517  80.6255903
0.000187346504  75.7416776
0.000187361489  71.1115242
0.00018736149  71.1112203
0.000187376476  66.7585079
0.000187388465  63.4357379
0.000187391462  62.6196615
0.000187406448  58.7349572
0.00018741544  56.5189873
0.000187421434  55.0704932
0.000187436046  51.7188816
0.000187442415  50.3328167
0.000187450657  48.5772236
0.000187465269  45.6303614
0.00018746939  44.8441215
0.00018747988  42.8888432
0.000187494492  40.3174398
0.000187496365  40.0064273
0.000187509103  37.9406021
0.000187519968  36.2809917
0.000187523715  35.7208341
0.000187538326  33.6669701
0.000187541885  33.1966478
0.000187552938  31.768191
0.000187563802  30.4501725
0.000187567549  30.0072561
0.000187583284  28.2683593
0.000187593025  27.2560141
0.000187595273  27.029588
0.000187607262  25.8860861
0.000187619251  24.8029499
0.000187622248  24.5463808
0.00018763124  23.8019976
0.000187643229  22.8628195
0.000187651471  22.2515187
0.000187655218  21.982861
0.000187667206  21.1700843
0.000187679195  20.4009342
0.000187680694  20.3098642
0.000187691184  19.695009
0.000187703173  19.030283
0.000187709917  18.6762503
0.000187715162  18.4105694
0.000187733145  17.5605153
0.000187739139  17.2992172
0.000187751129  16.7977799
0.000187769111  16.1047089
0.000187776605  15.8360431
0.000187784098  15.5797341
0.000187799084  15.1001196
0.00018781407  14.6503696
0.000187829056  14.2475515
0.000187844042  13.8691187
0.000187851535  13.6909077
0.000187859028  13.5224201
0.000187874014  13.2053028
0.000187896494  12.7626335
0.000187907733  12.5585936
0.000187918973  12.367745
0.000187941452  12.0156669
0.000187963931  11.6889779
0.00018798641  11.4034709
0.000188008889  11.1367474
0.000188020129  11.0124011
0.000188036989  10.8367155
0.000188065088  10.5651494
0.000188076327  10.463679
0.000188093187  10.32085
0.000188121285  10.0979746
0.000188149384  9.88803792
0.000188151258  9.87477992
0.000188177483  9.70414388
0.000188214949  9.47518753
0.000188252414  9.2606413
0.000188263654  9.1999355
0.000188289879  9.071289
0.000188332089  8.87667868
0.000188379044  8.67338319
0.000188387357  8.63948369
0.000188425999  8.49688056
0.000188472954  8.33370257
0.000188519909  8.17924307
