E(MeV)  pendfb7/In113:1
3.91552536e-05  5.15139089
3.94177697e-05  5.11351144
3.96802858e-05  5.07772974
3.98546366e-05  5.05520483
4.0101533e-05  5.02516259
4.02867053e-05  5.00402343
4.04718775e-05  4.98420657
4.06570498e-05  4.96596574
4.0842222e-05  4.9494999
4.10307762e-05  4.93478269
4.10549498e-05  4.93320337
4.12193304e-05  4.91923582
4.13450332e-05  4.91011175
4.1470736e-05  4.90241272
4.15964388e-05  4.89632467
4.17221416e-05  4.89211847
4.18478443e-05  4.890135
4.19445388e-05  4.89035138
4.20025554e-05  4.89151835
4.20412332e-05  4.89060074
4.21379277e-05  4.89027452
4.22346221e-05  4.89220521
4.23313166e-05  4.89674122
4.2428011e-05  4.90430435
4.25247055e-05  4.91540884
4.25537138e-05  4.9198194
4.25972263e-05  4.92418402
4.26842513e-05  4.93645798
4.27471027e-05  4.94807268
4.28099541e-05  4.96232273
4.28728055e-05  4.9795586
4.2882475e-05  4.98273425
4.29356569e-05  4.99641871
4.29985083e-05  5.01649991
4.30613597e-05  5.04108842
4.3124211e-05  5.07089673
4.31725583e-05  5.09790949
4.32209055e-05  5.12897555
4.32402444e-05  5.14324008
4.32692527e-05  5.1619852
4.33175999e-05  5.19846221
4.33659472e-05  5.24093488
4.34142944e-05  5.29031243
4.34336333e-05  5.31326356
4.34626416e-05  5.34485166
4.35109888e-05  5.40682859
4.35448319e-05  5.45662238
4.3578675e-05  5.51244691
4.36125181e-05  5.57508355
4.36173528e-05  5.58513615
4.36463611e-05  5.64195554
4.36802042e-05  5.71706767
4.37140472e-05  5.80230536
4.37478903e-05  5.89923874
4.37551424e-05  5.92292517
4.37817333e-05  6.00569189
4.3805907e-05  6.09054005
4.38300806e-05  6.18453533
4.38542542e-05  6.28888187
4.38784278e-05  6.40500721
4.38977667e-05  6.50869826
4.39026014e-05  6.53373187
4.3926775e-05  6.67445995
4.39509486e-05  6.83329141
4.39751222e-05  7.01340091
4.39944611e-05  7.17548339
4.40138e-05  7.35259202
4.40331389e-05  7.55171213
4.40524778e-05  7.77693405
4.4066982e-05  7.96607398
4.40814862e-05  8.17555759
4.40892217e-05  8.29991731
4.40959904e-05  8.40773098
4.41104945e-05  8.66654372
4.41249986e-05  8.95816171
4.41380524e-05  9.25372847
4.4150381e-05  9.56672546
4.41627095e-05  9.91816393
4.41750381e-05  10.3145273
4.41873666e-05  10.7634595
4.41996952e-05  11.2739684
4.42079142e-05  11.6536463
4.42161332e-05  12.0688789
4.42187922e-05  12.2159817
4.42243522e-05  12.5253176
4.42325713e-05  13.0263617
4.42407903e-05  13.5758852
4.42490093e-05  14.1790523
4.42536022e-05  14.5492276
4.42572283e-05  14.8435737
4.42642387e-05  15.4640355
4.42729412e-05  16.3065254
4.42816437e-05  17.2368874
4.42884122e-05  18.0358016
4.42903462e-05  18.2657951
4.42990487e-05  19.4071115
4.43077511e-05  20.6649881
4.43145197e-05  21.7423629
4.43164537e-05  22.0520627
4.43251562e-05  23.5841837
4.43328917e-05  25.0796038
4.43338587e-05  25.2675889
4.43425611e-05  27.1216201
4.43512636e-05  29.1502531
4.43522306e-05  29.3952463
4.43589992e-05  31.1181719
4.43662513e-05  33.1061138
4.43667348e-05  33.2482922
4.43735033e-05  35.2468594
4.43807555e-05  37.539805
4.43812389e-05  37.7031906
4.43880075e-05  40.0003631
4.43957431e-05  42.8313888
4.4397677e-05  43.5421925
4.44073464e-05  47.4025787
4.44102473e-05  48.6562638
4.44170159e-05  51.5933175
4.44247515e-05  55.2125762
4.44266853e-05  56.1210485
4.44353878e-05  60.4959308
4.44392556e-05  62.5827917
4.44469911e-05  66.7723683
4.44537598e-05  70.7231599
4.44585945e-05  73.5555728
4.44682639e-05  79.62039
4.44701978e-05  80.8369566
4.44779333e-05  86.0111832
4.44818011e-05  88.6055786
4.44924375e-05  96.1375608
4.44934044e-05  96.8244018
4.45069417e-05  106.990442
4.45100843e-05  109.357112
4.45214459e-05  118.35748
4.45267641e-05  122.581491
4.45378839e-05  131.750716
4.45562559e-05  146.936681
4.45823634e-05  168.572019
4.45978345e-05  180.824945
4.46171734e-05  195.059066
4.46258759e-05  200.768471
4.46336115e-05  205.828305
4.46481156e-05  214.052485
4.46611694e-05  220.243273
4.46653272e-05  221.828724
4.46738363e-05  225.047954
4.46798313e-05  226.692418
4.46879537e-05  228.892339
4.4696076e-05  230.177413
4.47014909e-05  231.011194
4.47107736e-05  231.557712
4.47130942e-05  231.49728
4.47217968e-05  231.232923
4.4727405e-05  230.472698
4.47363009e-05  229.232952
4.47393952e-05  228.473494
4.47484845e-05  226.20362
4.47566068e-05  223.417773
4.47612481e-05  221.804587
4.47709176e-05  217.571824
4.47747854e-05  215.86314
4.47854217e-05  210.261414
4.47892895e-05  208.208796
4.48018598e-05  200.493561
4.48081449e-05  196.611815
4.48182978e-05  189.604234
4.48299011e-05  181.554581
4.48376367e-05  175.870282
4.48569756e-05  161.602123
4.48792153e-05  145.134351
4.48985542e-05  131.59705
4.49130584e-05  122.200008
4.49239366e-05  115.695363
4.49304633e-05  112.114664
4.49348147e-05  109.733922
4.4946636e-05  103.939055
4.49478683e-05  103.404789
4.49557746e-05  99.9923109
4.49649132e-05  96.5255533
4.49652733e-05  96.4085453
4.49740518e-05  93.5767236
4.49810784e-05  91.7047762
4.49831903e-05  91.1477149
4.49923289e-05  89.2630517
4.49968834e-05  88.5903206
4.50014675e-05  87.9268506
4.50106061e-05  87.1445941
4.50126884e-05  87.0761536
4.50176988e-05  86.9278164
4.50252693e-05  87.0639958
4.50284934e-05  87.2796378
4.50328398e-05  87.5829378
4.50390301e-05  88.3147722
4.50404102e-05  88.482848
4.50505041e-05  90.2737215
4.50592251e-05  92.3624647
4.5060598e-05  92.6970013
4.5070692e-05  95.7620951
4.50737126e-05  96.8526118
4.50807859e-05  99.4314058
4.50882e-05  102.536588
4.50908798e-05  103.668499
4.51026876e-05  109.300932
4.51162092e-05  116.567574
4.5117175e-05  117.137079
4.51297309e-05  124.583676
4.51316625e-05  125.826724
4.514615e-05  135.19657
4.51500133e-05  137.706632
4.51606376e-05  145.018797
4.51751251e-05  155.02798
4.51944417e-05  168.422613
4.52041e-05  175.146316
4.52253483e-05  188.877637
4.52427333e-05  198.880688
4.52572209e-05  206.082981
4.52678451e-05  210.494302
4.52707425e-05  211.690209
4.5283395e-05  215.825999
4.52890933e-05  217.192563
4.52952747e-05  218.654199
4.53091827e-05  220.599701
4.5317798e-05  221.019942
4.5329272e-05  220.645816
4.53300447e-05  220.617277
4.534318e-05  218.839599
4.5344339e-05  218.574394
4.535477e-05  216.145147
4.53595992e-05  214.599313
4.53673259e-05  212.089741
4.53779501e-05  207.704775
4.53808476e-05  206.495326
4.53929205e-05  200.425394
4.5395335e-05  199.20126
4.54078909e-05  191.929948
4.54088567e-05  191.303575
4.54272076e-05  179.319225
4.54281734e-05  178.627649
4.544749e-05  164.710279
4.54668067e-05  149.959244
4.54861233e-05  135.151553
4.550544e-05  120.298701
4.5511235e-05  116.031745
4.5522825e-05  107.482716
4.55387613e-05  96.3267455
4.5552283e-05  87.4064867
4.55658047e-05  79.0448808
4.55759459e-05  73.1622611
4.55846384e-05  68.4281557
4.5587053e-05  67.1177484
4.55957455e-05  62.6903895
4.5604438e-05  58.5172352
4.56131305e-05  54.5955289
4.56136133e-05  54.3914169
4.5621823e-05  50.9384962
4.56305155e-05  47.5230335
4.5639208e-05  44.3404208
4.56425884e-05  43.1898694
4.56479005e-05  41.3945448
4.56549028e-05  39.1843255
4.56628709e-05  36.8315397
4.56708391e-05  34.6434779
4.56715634e-05  34.4587822
4.56788072e-05  32.6281823
4.56867754e-05  30.7619861
4.56947434e-05  29.0345549
4.56990896e-05  28.1632387
4.57027116e-05  27.4441158
4.57106797e-05  25.9835699
4.57186478e-05  24.6361227
4.57237184e-05  23.8454669
4.57266159e-05  23.3983198
4.5734584e-05  22.2658398
4.57440009e-05  21.042519
4.57483472e-05  20.5233553
4.57507617e-05  20.2382697
4.57575226e-05  19.4944373
4.57642834e-05  18.8011682
4.57729759e-05  17.9842036
4.57744247e-05  17.849948
4.57845659e-05  17.0041301
4.57947072e-05  16.2416981
4.58048484e-05  15.5531215
4.58058143e-05  15.493753
4.58149897e-05  14.9413981
4.5825131e-05  14.3884548
4.58352722e-05  13.8862159
4.58439647e-05  13.4939647
4.58454134e-05  13.4301242
4.58548303e-05  13.0503856
4.58642472e-05  12.7006701
4.58736641e-05  12.3776071
4.58874272e-05  11.9478791
4.58877894e-05  11.9368581
4.59019147e-05  11.5517988
4.591604e-05  11.204384
4.59301653e-05  10.8887718
4.59308897e-05  10.8739707
4.59442907e-05  10.6091554
4.59584159e-05  10.3530844
4.59772497e-05  10.0419883
4.59960834e-05  9.75999959
4.60141929e-05  9.52205315
4.60443751e-05  9.16653661
4.6068521e-05  8.91244547
4.60926668e-05  8.69004139
4.61168127e-05  8.48630285
4.61409585e-05  8.29851716
4.61651043e-05  8.13188011
4.61892501e-05  7.97721561
4.62206397e-05  7.79163852
4.62302981e-05  7.73917499
4.62520293e-05  7.62712489
4.62834189e-05  7.4781866
4.63148084e-05  7.34039556
4.6346198e-05  7.21229208
4.63534418e-05  7.18468454
4.63775876e-05  7.09858142
4.64089772e-05  6.99409624
4.64403667e-05  6.89619483
4.64790001e-05  6.78365641
4.65176334e-05  6.67881846
4.65562668e-05  6.58821643
4.65949001e-05  6.50352801
4.66335335e-05  6.42406
4.66721668e-05  6.34922128
4.67108001e-05  6.27944101
4.67301168e-05  6.24716244
4.67735793e-05  6.1797586
4.6821871e-05  6.10943466
4.68701627e-05  6.04335717
4.69039668e-05  5.99972787
4.69184543e-05  5.98304643
4.6966746e-05  5.93076734
4.70391835e-05  5.85780172
4.7111621e-05  5.79048049
4.71719856e-05  5.73807887
4.72444231e-05  5.67902535
4.73168606e-05  5.62359417
4.73892981e-05  5.57129958
4.74062001e-05  5.55973615
4.74617356e-05  5.52867405
4.75341731e-05  5.49056124
4.76066106e-05  5.45456755
4.76790481e-05  5.42044918
4.7762741e-05  5.38309062
4.78576894e-05  5.34305133
4.79526378e-05  5.30517858
4.80475862e-05  5.26918888
4.81425345e-05  5.2348445
4.81772704e-05  5.22280851
4.82374829e-05  5.20598066
4.83324312e-05  5.18071966
4.84748537e-05  5.14490514
4.86154866e-05  5.11163776
4.87561194e-05  5.08013637
4.88967523e-05  5.05014491
4.89248788e-05  5.04440683
4.90373851e-05  5.02549469
4.91780179e-05  5.00298413
4.9313963e-05  4.98216534
4.9492098e-05  4.9561136
4.96702329e-05  4.93129076
4.98483678e-05  4.90757353
4.99186842e-05  4.89863677
5.00311905e-05  4.88721668
5.01718233e-05  4.87376796
5.03124561e-05  4.86125755
5.04038675e-05  4.85392464
5.04648084e-05  4.84968274
5.05105141e-05  4.84712238
5.05562197e-05  4.84550147
5.05850495e-05  4.84525544
5.06138792e-05  4.84591249
5.0633099e-05  4.84702492
5.06523189e-05  4.84882823
5.06715387e-05  4.8514768
5.06907585e-05  4.85514611
5.07051734e-05  4.85868385
5.07188851e-05  4.86276168
5.07322452e-05  4.86747735
5.07456053e-05  4.87299681
5.07589655e-05  4.87938818
5.07723256e-05  4.88671466
5.07856857e-05  4.89503197
5.07990458e-05  4.90438515
5.0812406e-05  4.91480538
5.08257661e-05  4.92630635
5.08435795e-05  4.94330721
5.08609242e-05  4.96161486
5.08778002e-05  4.98094234
5.09031141e-05  5.01223457
5.09668676e-05  5.09570906
5.09856186e-05  5.11876588
5.10034321e-05  5.1387977
5.10203081e-05  5.1554916
5.10343714e-05  5.16732404
5.10512473e-05  5.17862914
5.10684982e-05  5.1865476
5.10857492e-05  5.19048855
5.10983874e-05  5.19074442
5.11150008e-05  5.18765199
5.11255014e-05  5.18370895
5.11412523e-05  5.17500168
5.11553156e-05  5.16454442
5.11731291e-05  5.147989
5.11862548e-05  5.13369382
5.12050059e-05  5.11069367
5.12237569e-05  5.0853262
5.12978236e-05  4.97655594
5.13165746e-05  4.95013101
5.13362632e-05  4.92396874
5.13559519e-05  4.89978753
5.13690776e-05  4.88488574
5.13822034e-05  4.87100466
5.13953291e-05  4.85815803
5.14084548e-05  4.84633942
5.14243932e-05  4.83333559
5.14384565e-05  4.82303695
5.14525197e-05  4.81377588
5.14665831e-05  4.80548038
5.14806463e-05  4.79807278
5.14947096e-05  4.79147201
5.15087729e-05  4.78559691
5.15275239e-05  4.77875557
5.15462749e-05  4.77288584
5.15650259e-05  4.76782582
5.15828394e-05  4.76392547
5.16095597e-05  4.75897342
5.16362799e-05  4.75484311
5.16719069e-05  4.75023469
5.17075339e-05  4.74631874
5.17609744e-05  4.74124085
5.18144149e-05  4.73673087
5.18969195e-05  4.73038816
5.20375523e-05  4.72050455
5.22250627e-05  4.7082756
5.24782018e-05  4.69269714
5.27313409e-05  4.6777903
5.29875823e-05  4.6632088
5.3250028e-05  4.64872362
5.35124737e-05  4.63466142
5.37405841e-05  4.62278256
5.41624695e-05  4.60176187
5.43874751e-05  4.59121992
5.45562292e-05  4.58382168
5.46499815e-05  4.58004033
5.47437338e-05  4.57672847
5.479061e-05  4.57541694
5.48374861e-05  4.57454649
5.48698307e-05  4.57436252
5.49021753e-05  4.57469873
5.49237383e-05  4.57531955
5.49453014e-05  4.57635294
5.49668644e-05  4.57789609
5.49884274e-05  4.58005886
5.50099904e-05  4.58296068
5.50278034e-05  4.5860033
5.50456163e-05  4.58970343
5.50634293e-05  4.59412457
5.50812422e-05  4.59932048
5.50990552e-05  4.6053304
5.51168681e-05  4.61217337
5.5134681e-05  4.61984316
5.51524939e-05  4.62830314
5.51778071e-05  4.64153731
5.52668718e-05  4.69332085
5.52949974e-05  4.70824193
5.53137479e-05  4.71686914
5.53324983e-05  4.72408638
5.53507801e-05  4.72951154
5.53649367e-05  4.73248833
5.53842496e-05  4.73468869
5.540075e-05  4.7347942
5.54157504e-05  4.73345159
5.54350634e-05  4.7297397
5.54553139e-05  4.723573
5.54862522e-05  4.71018546
5.55050026e-05  4.70015418
5.55331283e-05  4.68316976
5.56053176e-05  4.63576231
5.56306307e-05  4.62000183
5.56475061e-05  4.61016899
5.56653191e-05  4.60049408
5.5683132e-05  4.59160996
5.5700945e-05  4.58355178
5.57187579e-05  4.57632513
5.57365709e-05  4.56991063
5.57543838e-05  4.56426953
5.57721967e-05  4.55934874
5.57900096e-05  4.55508585
5.58125102e-05  4.55053662
5.58350108e-05  4.54679173
5.58582145e-05  4.54363229
5.58828245e-05  4.54091527
5.59156378e-05  4.53807911
5.59484511e-05  4.53590742
5.59812644e-05  4.53420849
5.60304844e-05  4.53226539
5.60797043e-05  4.53081493
5.61593863e-05  4.52917899
5.62296894e-05  4.5283243
5.62999924e-05  4.52799934
5.63702955e-05  4.52637394
5.64405985e-05  4.52543356
5.65038742e-05  4.52533521
5.65530952e-05  4.52592503
5.66023162e-05  4.52735499
5.66351302e-05  4.52897601
5.66679442e-05  4.531353
5.67007582e-05  4.53476431
5.67253687e-05  4.53822408
5.67499792e-05  4.54267408
5.67687301e-05  4.54687173
5.6787481e-05  4.55189275
5.68062319e-05  4.55785819
5.68249827e-05  4.56489187
5.68437336e-05  4.57311493
5.68624845e-05  4.5826387
5.68812354e-05  4.5935565
5.68999862e-05  4.6059343
5.69182684e-05  4.61943656
5.69365505e-05  4.63433892
5.69609266e-05  4.65626604
5.69853027e-05  4.68024972
5.70706191e-05  4.7716367
5.70799945e-05  4.78109455
5.70987454e-05  4.79886217
5.71249966e-05  4.82076574
5.71474976e-05  4.83642057
5.71699986e-05  4.84863379
5.71902496e-05  4.85639752
5.72127506e-05  4.86131593
5.72285013e-05  4.86247836
5.72525024e-05  4.86089806
5.72806288e-05  4.85465255
5.73762581e-05  4.81853889
5.74149318e-05  4.80920699
5.741751e-05  4.80904222
5.74325107e-05  4.80646715
5.7448449e-05  4.80593073
5.74643872e-05  4.80782071
5.74803255e-05  4.81247184
5.74962637e-05  4.82024338
5.7512202e-05  4.83153641
5.75281402e-05  4.84681427
5.75400939e-05  4.86121508
5.75520475e-05  4.87843855
5.75643575e-05  4.89946224
5.75773799e-05  4.92578107
5.75904024e-05  4.95685178
5.76034249e-05  4.99334547
5.76050187e-05  4.99857246
5.76164474e-05  5.03377179
5.7625129e-05  5.06441547
5.76338107e-05  5.09854432
5.76424923e-05  5.13650371
5.7651174e-05  5.17867615
5.76598556e-05  5.22548013
5.76685373e-05  5.27737623
5.76772189e-05  5.33486483
5.76859006e-05  5.39849278
5.76945822e-05  5.46884965
5.7702341e-05  5.5379422
5.77125949e-05  5.63911184
5.77228489e-05  5.75262031
5.77331028e-05  5.8797644
5.77399387e-05  5.97278486
5.77467747e-05  6.0729158
5.77536106e-05  6.18060308
5.77604466e-05  6.2963135
5.77672825e-05  6.42052086
5.77741185e-05  6.55371789
5.77809544e-05  6.69639981
5.77912084e-05  6.92932445
5.78014622e-05  7.18646246
5.78082981e-05  7.37220079
5.78177141e-05  7.64787108
5.782713e-05  7.94770111
5.78365459e-05  8.27295511
5.78459618e-05  8.62482519
5.78553777e-05  9.00441052
5.78647936e-05  9.41269198
5.78742095e-05  9.85050576
5.78836254e-05  10.3185158
5.7896337e-05  11.0021443
5.79090484e-05  11.7420799
5.79217599e-05  12.5379286
5.7930705e-05  13.1363229
5.79344714e-05  13.3896252
5.79471829e-05  14.2965195
5.79646023e-05  15.6168477
5.79740182e-05  16.3747373
5.79843758e-05  17.2133941
5.80192145e-05  20.2079901
5.80502871e-05  22.8949259
5.80568782e-05  23.4413254
5.807571e-05  25.0127075
5.80954834e-05  26.5266512
5.81096073e-05  27.4920002
5.81133736e-05  27.7511955
5.81293807e-05  28.705833
5.81435045e-05  29.4148725
5.81562161e-05  29.9351068
5.81681743e-05  30.3154203
5.81807916e-05  30.596526
5.81993974e-05  30.7782986
5.82135589e-05  30.7282835
5.82293777e-05  30.4819108
5.82444431e-05  30.0665614
5.82489628e-05  29.895339
5.82574371e-05  29.5699999
5.82715609e-05  28.8972789
5.82885096e-05  27.9286767
5.82932176e-05  27.6155878
5.83073414e-05  26.6671629
5.83280564e-05  25.1080853
5.83468882e-05  23.5765359
5.83506546e-05  23.2674707
5.84005589e-05  19.0163854
5.84052669e-05  18.612705
5.84278651e-05  16.7587966
5.84448138e-05  15.4443818
5.844858e-05  15.1691628
5.84598792e-05  14.3387479
5.84711783e-05  13.5545432
5.84824774e-05  12.8123263
5.84937764e-05  12.1134877
5.85031924e-05  11.5647919
5.85126083e-05  11.046851
5.85220242e-05  10.5595081
5.85314401e-05  10.1023796
5.8540856e-05  9.67487632
5.85502719e-05  9.27623154
5.85596878e-05  8.90552786
5.85691037e-05  8.56172371
5.85780894e-05  8.25766518
5.8587075e-05  7.97601378
5.85960606e-05  7.71566589
5.86050462e-05  7.4754928
5.86140318e-05  7.25435185
5.86230175e-05  7.05109742
5.86320031e-05  6.8646013
5.86409887e-05  6.69374916
5.86499743e-05  6.53745831
5.86589599e-05  6.39468234
5.86649503e-05  6.30650877
5.86733888e-05  6.19118261
5.8680864e-05  6.09761189
5.86818273e-05  6.08580461
5.86902658e-05  5.99134234
5.86987042e-05  5.90516325
5.87071427e-05  5.82661941
5.87155811e-05  5.75510814
5.87240196e-05  5.69006389
5.8732458e-05  5.6309642
5.87408965e-05  5.57732219
5.8749335e-05  5.52869014
5.87577735e-05  5.48465479
5.87662119e-05  5.44483658
5.87746504e-05  5.40888577
5.87873081e-05  5.3615199
5.87999657e-05  5.32117545
5.88121546e-05  5.28816719
5.88149675e-05  5.28171623
5.88243435e-05  5.26209875
5.88365324e-05  5.24105858
5.88487213e-05  5.22395288
5.88609102e-05  5.21030622
5.88791936e-05  5.19538614
5.88974769e-05  5.18596486
5.89096658e-05  5.18214506
5.89499829e-05  5.17904935
5.90062393e-05  5.18317779
5.90399931e-05  5.18019628
5.90460877e-05  5.18032023
5.90714967e-05  5.17430795
5.90947494e-05  5.16314413
5.91157518e-05  5.14801615
5.91350665e-05  5.12982868
5.91553188e-05  5.10653698
5.91768838e-05  5.07741411
5.9195636e-05  5.04897736
5.92237642e-05  5.00214863
5.93053361e-05  4.85598234
5.93306514e-05  4.81278866
5.93475283e-05  4.78555885
5.93653429e-05  4.75844089
5.93831574e-05  4.73315009
5.9400972e-05  4.70977779
5.94187865e-05  4.68835231
5.94300377e-05  4.67603326
5.94366011e-05  4.66919295
5.94544156e-05  4.65247608
5.94722301e-05  4.63750331
5.94900446e-05  4.62414547
5.95062184e-05  4.61329586
5.95331746e-05  4.59760117
5.95547396e-05  4.58689582
5.95763045e-05  4.57756291
5.95978695e-05  4.56937465
5.96194344e-05  4.56213061
5.96409994e-05  4.55565881
5.96742844e-05  4.54686005
5.97094447e-05  4.53874398
5.9744605e-05  4.53150258
5.97797652e-05  4.52490211
5.98266456e-05  4.51683561
5.98969661e-05  4.50586943
5.99672866e-05  4.49589013
6.00376071e-05  4.48665397
6.01290239e-05  4.47551261
6.02626328e-05  4.46066937
6.0281385e-05  4.45892855
6.04032739e-05  4.44871947
6.05251628e-05  4.4392517
6.0665804e-05  4.429052
6.0806445e-05  4.4194722
6.09939664e-05  4.40746119
6.11814878e-05  4.39614127
6.13690093e-05  4.38537516
6.16502914e-05  4.37006707
6.18753172e-05  4.35842096
6.21003429e-05  4.34723021
6.24003772e-05  4.33295576
6.27004114e-05  4.31938051
6.30191194e-05  4.30572022
6.32721558e-05  4.29545447
6.35251921e-05  4.28573997
6.37782285e-05  4.27662936
6.3787449e-05  4.27632194
6.40312648e-05  4.26435949
6.43030824e-05  4.25187321
6.45093358e-05  4.24307362
6.47155892e-05  4.23495231
6.49218426e-05  4.22760509
6.51140333e-05  4.22155877
6.51749717e-05  4.21991349
6.52921612e-05  4.21393246
6.54702891e-05  4.20572384
6.5648417e-05  4.1985401
6.58312325e-05  4.19242941
6.59718598e-05  4.18877204
6.61124871e-05  4.18623912
6.61874883e-05  4.18563693
6.62278015e-05  4.18393207
6.63046778e-05  4.18163979
6.6362335e-05  4.18082345
6.64199921e-05  4.18131335
6.64574928e-05  4.18267573
6.64949934e-05  4.18515122
6.6532494e-05  4.18899645
6.65699946e-05  4.19442667
6.66121828e-05  4.20256047
6.6654371e-05  4.21271738
6.67724979e-05  4.24607895
6.68099985e-05  4.2551561
6.68474991e-05  4.26187605
6.68834997e-05  4.26543375
6.69172503e-05  4.26588492
6.69525009e-05  4.2632402
6.69562509e-05  4.26275311
6.69937515e-05  4.25483844
6.70312522e-05  4.24472481
6.71175036e-05  4.21842612
6.71653169e-05  4.20514231
6.72187553e-05  4.19327699
6.72543809e-05  4.18741105
6.72900064e-05  4.18315825
6.73331321e-05  4.17996175
6.73762578e-05  4.17857761
6.74409464e-05  4.17915155
6.75562608e-05  4.18573603
6.76500123e-05  4.19508191
6.76875129e-05  4.20017811
6.77437639e-05  4.20379377
6.78140776e-05  4.21072644
6.78984539e-05  4.22211415
6.79898617e-05  4.23875773
6.80508002e-05  4.25269326
6.80625191e-05  4.25586757
6.81117387e-05  4.26608772
6.81726772e-05  4.2816136
6.82336157e-05  4.3003643
6.82945542e-05  4.32275498
6.83000929e-05  4.32514293
6.83487442e-05  4.34273329
6.84199065e-05  4.37410562
6.8467348e-05  4.39906433
6.85147895e-05  4.42769143
6.85376666e-05  4.44347315
6.8562231e-05  4.45821203
6.86096725e-05  4.49127489
6.8657114e-05  4.52951064
6.87045555e-05  4.57358914
6.87462777e-05  4.61780133
6.87462778e-05  4.61780142
6.8788e-05  4.66362876
6.88297222e-05  4.71592153
6.88714444e-05  4.77552012
6.89027361e-05  4.82643768
6.89131667e-05  4.8423603
6.89548889e-05  4.91550508
6.89966111e-05  4.99948683
6.9033118e-05  5.08390147
6.90383333e-05  5.09529694
6.9069625e-05  5.17305416
6.91009167e-05  5.25995171
6.91322084e-05  5.35715325
6.91635e-05  5.46602314
6.91895764e-05  5.56781527
6.91947917e-05  5.58737272
6.92260833e-05  5.71991588
6.9257375e-05  5.8699652
6.92886666e-05  6.04032388
6.93121354e-05  6.18347077
6.93199583e-05  6.23622564
6.93356041e-05  6.33967743
6.93590729e-05  6.51208892
6.93825416e-05  6.70429325
6.94060104e-05  6.91943271
6.94294791e-05  7.16141036
6.94529479e-05  7.43515047
6.94705495e-05  7.66501685
6.94868472e-05  7.89976519
6.95024931e-05  8.14794998
6.95181389e-05  8.42189844
6.95285694e-05  8.62439911
6.95337848e-05  8.72705425
6.95494306e-05  9.06966919
6.95650764e-05  9.45278042
6.95807222e-05  9.88341066
6.95963681e-05  10.3780709
6.96067986e-05  10.7438444
6.96172292e-05  11.142416
6.96198368e-05  11.2512311
6.96276597e-05  11.583045
6.96380903e-05  12.0665432
6.96459132e-05  12.4688112
6.96513892e-05  12.7543853
6.96635148e-05  13.4616504
6.96654705e-05  13.5889013
6.96756403e-05  14.2592458
6.96850278e-05  14.9499794
6.96877659e-05  15.154022
6.96995003e-05  16.1306208
6.96998914e-05  16.1635557
6.9707975e-05  16.9098249
6.97139727e-05  17.5063472
6.97160587e-05  17.7162821
6.97241424e-05  18.5924267
6.97284451e-05  19.0948699
6.97322261e-05  19.5417101
6.97403097e-05  20.5704119
6.97429174e-05  20.9278381
6.97483934e-05  21.6875155
6.97564771e-05  22.8944913
6.97573898e-05  23.0411691
6.97645608e-05  24.2050611
6.97670381e-05  24.637504
6.97726444e-05  25.6242322
6.97766864e-05  26.3933298
6.9782032e-05  27.4189839
6.97863347e-05  28.3157688
6.97914195e-05  29.3844775
6.97959829e-05  30.4252297
6.9800807e-05  31.534721
6.98056312e-05  32.7372252
6.98101945e-05  33.8842989
6.98152794e-05  35.2678043
6.9819582e-05  36.4483278
6.98249277e-05  38.0336632
6.98289695e-05  39.2423754
6.98345759e-05  41.0518338
6.9838357e-05  42.2817163
6.98430507e-05  43.9268303
6.98477445e-05  45.5856652
6.98540028e-05  47.9648644
6.98571321e-05  49.1656064
6.98649549e-05  52.4657832
6.98727778e-05  55.7958963
6.9875907e-05  57.2604733
6.98832084e-05  60.7077279
6.98868591e-05  62.5625223
6.98936389e-05  66.0367731
6.98978111e-05  68.3315272
6.99040695e-05  71.8020585
6.99082417e-05  74.2787009
6.99145e-05  78.0227924
6.99186723e-05  80.687407
6.99249306e-05  84.7147152
6.99291029e-05  87.5727359
6.99353611e-05  91.8913074
6.99395334e-05  94.9470732
6.99457917e-05  99.5634011
6.9949964e-05  102.819911
6.99562222e-05  107.738161
6.99603945e-05  111.214838
6.99687389e-05  118.213837
6.99708251e-05  120.070877
6.99812556e-05  129.413612
6.99911647e-05  138.842369
6.99937723e-05  141.340754
7.00060282e-05  153.773634
7.00104612e-05  158.304959
7.00208917e-05  169.516309
7.00229778e-05  171.774001
7.00357553e-05  186.27281
7.00433175e-05  194.90565
7.00506188e-05  203.675465
7.00704369e-05  227.621265
7.00709584e-05  228.270055
7.00970348e-05  260.902169
7.01283264e-05  300.20015
7.01544028e-05  331.366518
7.01564889e-05  333.845734
7.01783931e-05  357.783522
7.01804792e-05  359.842496
7.0196125e-05  375.122599
7.02013403e-05  379.649983
7.02117709e-05  388.581272
7.02190723e-05  393.984387
7.02274167e-05  400.0517
7.02357612e-05  405.105483
7.0241498e-05  408.500812
7.02511984e-05  413.081815
7.02547448e-05  414.707688
7.02649667e-05  418.116526
7.02687217e-05  419.314101
7.02799867e-05  421.056549
7.02893324e-05  422.340082
7.02976144e-05  422.063833
7.03041856e-05  421.688417
7.03217089e-05  417.983119
7.03233778e-05  417.360627
7.03374591e-05  411.800353
7.03392322e-05  411.072494
7.03525834e-05  403.734833
7.03536264e-05  403.144885
7.03687507e-05  392.759034
7.03692722e-05  392.392589
7.03859611e-05  378.587346
7.03880473e-05  376.829152
7.04047361e-05  360.727641
7.04089084e-05  356.64336
