81	149.736	149.736	149.738	149.736667	0.000943	151.242829	-1.506162
82	150.748	150.748	150.75	150.748667	0.000943	153.0555958	-2.306929
83	149.322	149.322	149.467	149.370333	0.068354	152.2945425	-2.924209
84	153.055	153.055	153.054	153.054667	0.000471	154.9738159	-1.919149
85	152.826	152.826	152.828	152.826667	0.000943	155.6296141	-2.802947
86	155.835	155.835	155.838	155.836000	0.001414	158.4318236	-2.595824
87	155.561	155.561	155.562	155.561333	0.000471	157.3874358	-1.826102
88	158.556	158.556	158.554	158.555333	0.000943	161.1907651	-2.635432
89	162.102	162.102	162.104	162.102667	0.000943	164.2018923	-2.099226
90	165.258	165.258	165.261	165.259000	0.001414	167.0804235	-1.821423
91	131.957	131.957	131.958	131.957333	0.000471	134.3390965	-2.381763
92	133.345	133.345	133.346	133.345333	0.000471	135.7840514	-2.438718
93	134.13	134.13	134.131	134.130333	0.000471	136.421809	-2.291476
94	133.897	133.897	133.898	133.897333	0.000471	136.1289305	-2.231597
95	132.955	132.955	132.956	132.955333	0.000471	134.9485049	-1.993172
96	131.367	131.367	131.368	131.367333	0.000471	133.0696931	-1.702360
97	134.534	134.534	134.536	134.534667	0.000943	136.7326121	-2.197945
98	135.462	135.462	135.463	135.462333	0.000471	137.9303926	-2.468059
99	135.858	135.858	135.859	135.858333	0.000471	138.1367951	-2.278462
100	135.165	135.165	135.166	135.165333	0.000471	137.2998071	-2.134474
101	133.659	133.659	133.661	133.659667	0.000943	135.5678671	-1.908200
102	135.816	135.816	135.817	135.816333	0.000471	137.380997	-1.564664
103	137.226	137.226	137.227	137.226333	0.000471	139.1906954	-1.964362
104	137.661	137.661	137.662	137.661333	0.000471	140.0094131	-2.348080
105	137.041	137.041	137.044	137.042000	0.001414	139.6533133	-2.611313
106	135.699	135.699	135.7	135.699333	0.000471	138.186864	-2.487531
107	137.828	137.828	137.83	137.828667	0.000943	140.1242785	-2.295612
108	139.42	139.42	139.421	139.420333	0.000471	141.6489327	-2.228599
109	139.626	139.626	139.627	139.626333	0.000471	141.9277917	-2.301458
110	138.881	138.881	138.882	138.881333	0.000471	140.8793629	-1.998030
111	140.39	140.39	140.392	140.390667	0.000943	142.9495833	-2.558917
112	141.6	141.6	141.601	141.600333	0.000471	144.012073	-2.411740
113	141.396	141.396	141.397	141.396333	0.000471	143.5717693	-2.175436
114	139.888	139.888	139.889	139.888333	0.000471	141.7256355	-1.837302
115	142.393	142.393	142.394	142.393333	0.000471	143.8099266	-1.416593
116	143.787	143.787	143.788	143.787333	0.000471	145.7719083	-1.984575
117	143.708	143.708	143.71	143.708667	0.000943	146.1498953	-2.441229
118	141.996	141.996	141.998	141.996667	0.000943	144.8156909	-2.819024
119	147.184	147.184	145.779	146.715667	0.662323	147.0612322	-0.345566
120	146.23	146.23	146.232	146.230667	0.000943	148.4592498	-2.228583
121	144.953	144.953	144.956	144.954000	0.001414	147.901684	-2.947684
122	147.708	147.708	147.71	147.708667	0.000943	150.3073148	-2.598648
123	148.561	148.561	148.563	148.561667	0.000943	150.8261426	-2.264476
124	147.475	147.475	147.476	147.475333	0.000471	149.0962122	-1.620879
125	150.094	150.094	150.096	150.094667	0.000943	151.4923192	-1.397653
126	151.205	151.205	151.206	151.205333	0.000471	153.3647368	-2.159403
127	149.634	149.634	149.542	149.603333	0.043369	152.6387738	-3.035440
128	153.812	153.812	153.813	153.812333	0.000471	155.2319517	-1.419618
129	153.376	153.376	153.379	153.377000	0.001414	155.9585273	-2.581527
130	156.635	156.635	156.637	156.635667	0.000943	158.7148814	-2.079215
131	155.976	155.976	155.978	155.976667	0.000943	157.7329055	-1.756239
132	158.909	158.909	158.912	158.910000	0.001414	161.5141834	-2.604183
133	162.498	162.498	162.5	162.498667	0.000943	164.4560397	-1.957373
134	165.88	165.88	165.882	165.880667	0.000943	167.4076711	-1.527004
135	65.8809	65.8809	65.8808	65.880867	0.000047	65.52660789	0.354259
136	63.5549	63.5549	63.5548	63.554867	0.000047	63.34521602	0.209651
137	61.7729	61.7724	61.7751	61.773467	0.001173	61.62999082	0.143476
138	60.5795	60.5892	60.5794	60.582700	0.004596	60.52284937	0.059851
139	66.2026	66.2027	66.2025	66.202600	0.000082	65.39447605	0.808124
140	63.9399	63.9399	63.9398	63.939867	0.000047	63.23408759	0.705779
141	61.989	61.989	61.9889	61.988967	0.000047	61.59721266	0.391754
142	60.7766	60.7766	60.7765	60.776567	0.000047	60.59804673	0.178520
143	56.3676	56.3676	56.3676	56.367600	0.000000	56.58758866	-0.219989
144	54.0269	54.0269	54.0269	54.026900	0.000000	54.44309056	-0.416191
145	52.1337	52.1337	52.1337	52.133700	0.000000	52.65942964	-0.525730
146	50.7216	50.7216	50.7216	50.721600	0.000000	51.3237912	-0.602191
147	56.5075	56.5075	56.5075	56.507500	0.000000	54.75783454	1.749665
148	54.124	54.124	54.124	54.124000	0.000000	52.73639471	1.387605
149	52.2552	52.2552	52.2552	52.255200	0.000000	51.13366005	1.121540
150	50.774	50.7739	50.774	50.773967	0.000047	50.02192007	0.752047
151	62.289	51.631	51.631	55.183667	5.024229	50.57947698	4.604190
152	47.1144	47.1143	47.1143	47.114333	0.000047	46.41812724	0.696206
153	45.2381	43.5343	43.5342	44.102200	0.803203	42.9588678	1.143332
154	41.0279	41.0298	41.0298	41.029167	0.000896	40.57967426	0.449492
155	51.4593	51.4592	51.4591	51.459200	0.000082	49.95139136	1.507809
156	47.0708	47.0711	47.0707	47.070867	0.000170	45.93366275	1.137204
157	43.2891	43.2899	43.2899	43.289633	0.000377	42.75867998	0.530953
158	41.0306	41.0291	41.0291	41.029600	0.000707	40.74768218	0.281918
159	41.8951	41.895	41.8951	41.895067	0.000047	41.21121337	0.683853
160	59.2836	37.7715	37.7715	44.942200	10.140901	37.40338804	7.538812
161	34.493	34.493	34.493	34.493000	0.000000	34.06872998	0.424270
162	31.7773	31.7773	31.7773	31.777300	0.000000	31.44545447	0.331846
163	42.3298	42.3298	42.3298	42.329800	0.000000	40.85198546	1.477815
164	38.4172	38.4172	38.4172	38.417200	0.000000	37.14053301	1.276667
165	35.0329	35.0329	35.0329	35.032900	0.000000	33.93693679	1.095963
166	32.2199	32.2199	32.2199	32.219900	0.000000	31.47639904	0.743501
167	45.7158	45.6803	45.6599	45.685333	0.023097	45.12844232	0.556891
168	44.204	42.161	42.1611	42.842033	0.963056	41.83783121	1.004202
169	39.1239	39.1277	39.1277	39.126433	0.001791	39.01715939	0.109274
170	40.2462	36.9103	36.9103	38.022267	1.572558	36.8487559	1.173511
171	45.7921	45.7921	45.7926	45.792267	0.000236	44.29198532	1.500281
172	42.3029	42.3029	42.3029	42.302900	0.000000	41.03506599	1.267834
173	39.2278	39.3513	39.2278	39.268967	0.058218	38.28365662	0.985310
174	36.9852	36.9852	36.9852	36.985200	0.000000	36.22260235	0.762598
175	54.7183	54.7182	54.7181	54.718200	0.000082	54.05591672	0.662283
176	50.8079	50.807	50.8069	50.807267	0.000450	50.57423046	0.233036
177	47.7084	47.7083	47.7083	47.708333	0.000047	47.80717435	-0.098841
178	45.6948	45.6947	45.6947	45.694733	0.000047	46.03069667	-0.335963
179	54.6732	54.6731	54.673	54.673100	0.000082	53.34106436	1.332036
180	50.75	50.7505	50.7498	50.750100	0.000294	49.83652428	0.913576
181	47.7166	47.7162	47.7161	47.716300	0.000216	47.10019987	0.616100
182	45.6174	45.6174	45.6173	45.617367	0.000047	45.40532382	0.212043
183	60.1097	60.1097	60.1097	60.109700	0.000000	59.75297967	0.356720
184	58.0711	58.0711	58.071	58.071067	0.000047	57.89751362	0.173553
185	56.5299	56.5299	56.5299	56.529900	0.000000	56.37149377	0.158406
186	55.4585	55.4585	55.4585	55.458500	0.000000	55.24491688	0.213583
187	60.1006	60.1006	60.1006	60.100600	0.000000	59.51573273	0.584867
188	58.2424	58.2424	58.2424	58.242400	0.000000	57.68784826	0.554552
189	56.5467	56.5467	56.5467	56.546700	0.000000	56.20816762	0.338532
190	55.3797	55.3797	55.3797	55.379700	0.000000	55.14088638	0.238814
191	69.2157	69.2154	69.2152	69.215433	0.000205	69.07414804	0.141285
192	67.2363	67.236	67.2359	67.236067	0.000170	67.30114647	-0.065080
193	65.9557	65.9554	65.9553	65.955467	0.000170	65.94648137	0.008985
194	65.0063	65.006	65.0059	65.006067	0.000170	65.10838474	-0.102318
195	69.7076	69.7073	69.7072	69.707367	0.000170	69.36177503	0.345592
196	67.7748	67.7745	67.7744	67.774567	0.000170	67.46609994	0.308467
197	66.1897	66.1894	66.1892	66.189433	0.000205	65.98512355	0.204310
198	65.0526	65.0523	65.0522	65.052367	0.000170	65.02058503	0.031782
