Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
57 -0.24687 0.0791041 11.0336 0.000193065 0.594977 7.52439e-05 4930.83 0.0630346 133.901 0.448078
58 -0.0879728 0.0345859 11.0336 0.000193065 0.567926 7.28071e-05 4942.68 0.0609933 136.022 0.44276
59 -0.110596 0.0281712 11.0336 0.000193065 0.559136 6.49523e-05 4942.01 0.054413 137.332 0.436247
60 -0.0372299 0.0595924 11.0336 0.000193065 0.556389 6.31903e-05 4926.63 0.0529369 137.786 0.457367
61 0.0638165 0.0529537 11.0336 0.000193065 0.560103 6.56983e-05 4932.9 0.055038 137.174 0.469101
62 -0.127988 0.017168 11.0336 0.000193065 0.577076 7.5801e-05 4930.91 0.0635013 135.804 0.461281
63 -0.171573 0.00196878 11.0336 0.000193065 0.554014 6.73522e-05 4938.76 0.0564235 137.694 0.469852
64 -0.0578224 0.0353186 11.0336 0.000193065 0.536345 6.95797e-05 4936.47 0.0582895 139.504 0.466833
65 -0.158936 0.0378213 11.0336 0.000193065 0.540647 5.99868e-05 4929.93 0.0502532 139.707 0.482463
66 -0.0950048 0.129425 11.0336 0.000193065 0.546274 6.22267e-05 4927.4 0.0521297 138.986 0.480615
67 -0.0923823 0.056939 11.0336 0.000193065 0.528294 6.14146e-05 4942.63 0.0514493 140.563 0.479611
68 -0.186277 0.0213545 11.0336 0.000193065 0.526103 6.03944e-05 4934.58 0.0505947 141.672 0.501907
69 -0.125101 0.00553097 11.0336 0.000193065 0.526509 5.60204e-05 4933.98 0.0469305 141.535 0.500995
70 0.0509798 0.0358672 11.0336 0.000193065 0.532555 6.78006e-05 4934.2 0.0567991 140.2 0.416579
71 -0.130588 0.00088617 11.0336 0.000193065 0.508841 6.07877e-05 4943.76 0.0509241 142.764 0.544671
72 -0.162474 0.0513534 11.0336 0.000193065 0.506073 5.75029e-05 4934.52 0.0481724 143.996 0.527939
73 -0.00158728 0.129828 11.0336 0.000193065 0.504358 6.80524e-05 4935.03 0.0570101 143.979 0.55814
74 -0.183199 0.0782311 11.0336 0.000193065 0.52096 5.72601e-05 4930.42 0.047969 142.259 0.448124
75 -0.0712165 0.0583423 11.0336 0.000193065 0.492083 5.40577e-05 4937.11 0.0452862 145.704 0.593408
76 -0.122703 0.0186028 11.0336 0.000193065 0.493586 5.28989e-05 4928.39 0.0443154 146.322 0.593358
77 -0.0548004 0.0566571 11.0336 0.000193065 0.496165 5.50342e-05 4938.8 0.0461042 145.317 0.728632
