Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
57 -0.24687 0.0791041 11.0336 0.000193065 0.602055 0.000118063 4896.65 0.0989061 133.401 0.099664
58 -0.0879728 0.0345859 11.0336 0.000193065 0.579169 0.000115196 4896.26 0.0965044 135.429 0.0869035
59 -0.110596 0.0281712 11.0336 0.000193065 0.567418 0.000103784 4896.11 0.086944 136.82 0.111853
60 -0.0372299 0.0595924 11.0336 0.000193065 0.567292 9.94021e-05 4896.75 0.0832729 137.153 0.148899
61 0.0638165 0.0529537 11.0336 0.000193065 0.564742 0.000106564 4896.52 0.0892729 136.558 0.115112
62 -0.127988 0.017168 11.0336 0.000193065 0.57246 0.000122706 4906.4 0.102796 118.802 0.61308
63 -0.171573 0.00196878 11.0336 0.000193065 0.561386 0.000107859 4896.22 0.0903575 137.198 0.115598
64 -0.0578224 0.0353186 11.0336 0.000193065 0.542823 0.000116383 4896.23 0.0974983 138.885 0.14885
65 -0.158936 0.0378213 11.0336 0.000193065 0.551487 0.000109937 4896.59 0.0920984 139.041 0.104137
66 -0.0950048 0.129425 11.0336 0.000193065 0.553924 9.68778e-05 4896.64 0.0811582 138.338 0.176288
67 -0.0923823 0.056939 11.0336 0.000193065 0.537865 9.66589e-05 4896.15 0.0809749 139.918 0.0839619
68 -0.186277 0.0213545 11.0336 0.000193065 0.524259 9.37214e-05 4905.41 0.078514 125.436 3.3754e-10
69 -0.125101 0.00553097 11.0336 0.000193065 0.533706 8.95983e-05 4896.28 0.0750599 140.958 0.125252
70 0.0509798 0.0358672 11.0336 0.000193065 0.535889 0.000253465 4896.4 0.212337 139.396 2.93373e-10
71 -0.130588 0.00088617 11.0336 0.000193065 0.520936 9.21911e-05 4895.93 0.077232 142.114 0.238387
72 -0.162474 0.0513534 11.0336 0.000193065 0.514031 9.19062e-05 4896.33 0.0769933 143.244 0.249004
73 -0.00158728 0.129828 11.0336 0.000193065 0.514993 0.000110679 4896.25 0.0927202 143.464 0.279032
74 -0.183199 0.0782311 11.0336 0.000193065 0.52953 9.22568e-05 4896.6 0.077287 141.473 0.175062
75 -0.0712165 0.0583423 11.0336 0.000193065 0.499611 8.69965e-05 4896.14 0.0728803 144.903 0.107302
76 -0.122703 0.0186028 11.0336 0.000193065 0.501933 8.74755e-05 4896.43 0.0732816 145.641 0.255091
77 -0.0548004 0.0566571 11.0336 0.000193065 0.506798 8.8424e-05 4896.08 0.0740762 144.74 0.114771
78 -0.122047 0.0839188 11.0336 0.000193065 0.485037 8.34016e-05 4895.89 0.0698687 147.463 0.146712
79 -0.0761264 0.00031225 11.0336 0.000193065 0.4839 7.911e-05 4896.04 0.0662735 148.279 0.22026
