1   1   0.00000 -4.25080000 11.0550 -2.4594 
2   2   0.00000 0.000000000 11.0550 2.3800 
3	3	131.441	-0.109633	11.0336	0.617619
4	4	132.836	-0.182561	11.0336	0.604547
5	5	133.892	0.129837	11.0336	0.587558
6	6	133.753	-0.158219	11.0336	0.59536
7	7	133.246	0.252249	11.0336	0.59228
8	8	131.671	-0.00894233	11.0336	0.619911
9	9	133.817	-0.0314561	11.0336	0.589136
10	10	134.897	-0.21004	11.0336	0.586193
11	11	135.623	-0.172947	11.0336	0.575189
12	12	135.213	0.00726825	11.0336	0.578576
13	13	133.819	-0.171486	11.0336	0.59782
14	14	135.092	-0.114808	11.0336	0.578702
15	15	136.751	-0.0188659	11.0336	0.564428
16	16	137.354	-0.186601	11.0336	0.560893
17	17	136.959	-0.0284992	11.0336	0.563455
18	18	135.866	-0.0409748	11.0336	0.575072
19	19	136.963	-0.187318	11.0336	0.560052
20	20	138.608	-0.122314	11.0336	0.548163
21	21	139.334	-0.100908	11.0336	0.540894
22	22	138.741	-0.0521458	11.0336	0.546977
23	23	139.9	-0.154082	11.0336	0.533496
24	24	141.135	0.0709979	11.0336	0.525593
25	25	141.294	-0.0684934	11.0336	0.528394
26	26	140.011	0.0642571	11.0336	0.535879
27	27	141.82	-0.102721	11.0336	0.518416
28	28	143.152	-0.0915984	11.0336	0.515057
29	29	143.264	-0.109195	11.0336	0.514133
30	30	142.041	-0.0158122	11.0336	0.521079
31	31	144.65	-0.200619	11.0336	0.505258
32	32	145.815	-0.02034	11.0336	0.495896
33	33	145.111	-0.0389947	11.0336	0.498991
34	34	147.302	0.0326716	11.0336	0.480557
35	35	147.926	-0.191889	11.0336	0.489071
36	36	147.25	-0.0336664	11.0336	0.486562
37	37	149.533	0.0329497	11.0336	0.469202
38	38	150.727	-0.0957589	11.0336	0.469489
39	39	149.888	0.0913752	11.0336	0.469485
40	40	153.047	-0.0171352	11.0336	0.455262
41	41	153.088	-0.0295366	11.0336	0.458978
42	42	155.917	-0.0294787	11.0336	0.444279
43	43	155.695	-0.179485	11.0336	0.451145
44	44	162.224	-0.115237	11.0336	0.425341
45	45	158.83	-0.0830695	11.0336	0.436462
46	46	166.166	0.00863372	11.0336	0.409962
47	47	131.868	-0.0972913	11.0336	0.611271
48	48	133.162	-0.0305226	11.0336	0.599207
49	49	133.982	0.00560451	11.0336	0.589421
50	50	133.764	-0.129423	11.0336	0.594581
51	51	132.997	-0.0575315	11.0336	0.60105
52	52	131.346	-0.0612647	11.0336	0.620279
53	53	134.074	-0.0796938	11.0336	0.589845
54	54	135.322	0.0112885	11.0336	0.576374
55	55	135.616	-0.117219	11.0336	0.575769
56	56	135.002	-0.167384	11.0336	0.581218
57	57	133.637	-0.24687	11.0336	0.596088
58	58	135.738	-0.0879728	11.0336	0.56969
59	59	137.044	-0.110596	11.0336	0.560881
60	60	137.494	-0.0372299	11.0336	0.557497
61	61	136.877	0.0638165	11.0336	0.561441
62	62	135.592	-0.127988	11.0336	0.578451
63	63	137.397	-0.171573	11.0336	0.555673
64	64	139.207	-0.0578224	11.0336	0.538051
65	65	139.4	-0.158936	11.0336	0.54196
66	66	138.682	-0.0950048	11.0336	0.547452
67	67	140.244	-0.0923823	11.0336	0.530222
68	68	141.355	-0.186277	11.0336	0.527727
69	69	141.223	-0.125101	11.0336	0.528048
70	70	139.935	0.0509798	11.0336	0.534023
71	71	142.401	-0.130588	11.0336	0.511011
72	72	143.582	-0.162474	11.0336	0.507754
73	73	143.705	-0.00158728	11.0336	0.506107
74	74	141.969	-0.183199	11.0336	0.522381
75	75	145.309	-0.0712165	11.0336	0.493937
76	76	145.947	-0.122703	11.0336	0.494998
77	77	145.091	-0.0548004	11.0336	0.498059
78	78	147.568	-0.122047	11.0336	0.483836
79	79	148.455	-0.0761264	11.0336	0.478971
80	80	147.221	-0.159491	11.0336	0.487181
81	81	149.984	-0.161646	11.0336	0.469444
82	82	151.237	-0.0280051	11.0336	0.461445
83	83	149.701	-0.0955184	11.0336	0.473617
84	84	153.618	-0.119133	11.0336	0.451108
85	85	153.364	-0.0991924	11.0336	0.4541
86	86	156.462	-0.164953	11.0336	0.443336
87	87	155.944	-0.1499	11.0336	0.446202
88	88	158.822	-0.189303	11.0336	0.436755
89	89	162.769	-0.153843	11.0336	0.421427
90	90	165.62	-0.225601	11.0336	0.418721
91	91	132.259	-0.182556	11.0336	0.613414
92	92	133.714	-0.05787	11.0336	0.595481
93	93	134.486	-0.141848	11.0336	0.586056
94	94	134.258	-0.200432	11.0336	0.59107
95	95	133.283	-0.117193	11.0336	0.599533
96	96	131.659	-0.126899	11.0336	0.620818
97	97	134.882	0.0770144	11.0336	0.586894
98	98	135.849	-0.201085	11.0336	0.573243
99	99	136.209	-0.188617	11.0336	0.570213
100	100	135.338	-0.220183	11.0336	0.585529
101	101	134.116	-0.11986	11.0336	0.58933
102	102	136.208	-0.0812284	11.0336	0.56733
103	103	137.533	-0.188764	11.0336	0.56105
104	104	137.968	-0.204031	11.0336	0.556499
105	105	137.208	-0.185763	11.0336	0.564814
106	106	136.09	0.0515727	11.0336	0.566287
107	107	138.021	-0.133934	11.0336	0.553161
108	108	139.659	-0.157458	11.0336	0.538489
109	109	140.017	-0.228844	11.0336	0.53894
110	110	139.115	-0.135526	11.0336	0.546259
111	111	140.705	-0.246009	11.0336	0.533571
112	112	141.939	-0.232058	11.0336	0.527903
113	113	141.822	-0.186214	11.0336	0.524097
114	114	140.279	-0.201584	11.0336	0.536558
115	115	142.86	-0.143208	11.0336	0.515257
116	116	143.99	-0.237827	11.0336	0.512074
117	117	144.127	-0.137136	11.0336	0.505993
118	118	142.279	-0.141544	11.0336	0.519104
119	119	145.736	-0.155589	11.0336	0.49956
120	120	146.421	-0.165182	11.0336	0.498318
121	121	145.413	-0.102905	11.0336	0.499668
122	122	148.104	-0.166356	11.0336	0.485495
123	123	148.911	-0.192598	11.0336	0.48192
