Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
69 -0.465 0 11.005 0 0.572 8.95983e-05 4895.88 0.0750599 140.947 0.439653
70 -0.4322 0 11.005 0 0.578805 0.000253465 4895.45 0.212337 139.217 0.332371
71 -0.4634 0 11.005 0 0.55867 9.21911e-05 4902.02 0.077232 141.995 0.540045
72 -0.429 0 11.005 0 0.550169 9.19062e-05 4897.58 0.0769933 143.127 0.599427
73 -0.3961 0 11.005 0 0.55501 0.000110679 4892.6 0.0927202 142.835 0.57396
74 -0.3944 0 11.005 0 0.564194 9.22568e-05 4894.21 0.077287 141.444 0.547093
75 -0.404 0 11.005 0 0.537657 8.69965e-05 4898.93 0.0728803 144.844 0.608478
76 -0.3988 0 11.005 0 0.5385 8.74755e-05 4890.77 0.0732816 145.694 0.559786
77 -0.5346 0 11.005 0 0.549337 8.8424e-05 4894.25 0.0740762 144.568 0.402491
78 -0.4688 0 11.005 0 0.523277 8.34016e-05 4900.25 0.0698687 147.222 0.632917
79 -0.4711 0 11.005 0 0.523804 7.911e-05 4894.03 0.0662735 148.169 0.507877
80 -0.4652 0 11.005 0 0.530534 8.32326e-05 4891.99 0.0697271 146.769 0.603728
81 -0.4765 0 11.005 0 0.51117 8.03605e-05 4900.26 0.0673211 149.33 0.246825
82 -0.4177 0 11.005 0 0.506948 7.67487e-05 4895.92 0.0642953 150.765 0.556673
83 -0.4212 0 11.005 0 0.513271 8.10516e-05 4893.55 0.0679 149.313 0.670444
84 -0.5311 0 11.005 0 0.49709 7.15381e-05 4900.83 0.0599302 153.083 0.647243
85 -0.3597 0 11.005 0 0.497567 7.69209e-05 4893.22 0.0644396 152.916 0.65377
86 -0.4207 0 11.005 0 0.483858 7.01786e-05 4898.51 0.0587913 156.12 0.62997
87 -0.4639 0 11.005 0 0.490713 7.33535e-05 4892.09 0.061451 155.355 0.828411
88 -0.4513 0 11.005 0 0.477141 6.72533e-05 4895.76 0.0563407 158.466 0.723659
89 -0.5154 0 11.005 0 0.468704 6.83869e-05 4898.72 0.0572903 161.869 0.866593
90 -0.5037 0 11.005 0 0.463087 7.16476e-05 4896.81 0.0600219 164.658 1.29151
91 -0.6592 0 11.005 0 0.666917 0.000129756 4901.14 0.108702 131.925 0.36198
92 -0.3637 0 11.005 0 0.635936 0.000116818 4898.36 0.0978626 133.388 0.471276
93 -0.4432 0 11.005 0 0.633848 0.000125876 4896.17 0.105451 132.612 2.7034
94 -0.3814 0 11.005 0 0.637595 0.000123265 4889.85 0.103264 133.898 0.484544
95 -0.5917 0 11.005 0 0.648447 0.000129842 4898.35 0.108773 132.79 0.0674986
96 -0.6493 0 11.005 0 0.672646 0.000137541 4899.02 0.115223 131.296 0.39827
97 -0.4637 0 11.005 0 0.629764 0.000199318 4898.59 0.166977 134.047 0.739764
98 -0.38 0 11.005 0 0.617372 0.000101295 4893.39 0.084859 135.356 0.58897
99 -0.4797 0 11.005 0 0.616404 9.59612e-05 4893.86 0.0803904 135.96 0.385696
100 -0.4859 0 11.005 0 0.617435 0.000120569 4899.2 0.101005 135.48 0.375485
101 -0.6038 0 11.005 0 0.644679 0.000118092 4894.3 0.0989302 133.501 0.514077
102 -0.5335 0 11.005 0 0.618676 0.000117834 4896.82 0.098714 135.831 0.455176
103 -0.492 0 11.005 0 0.602041 0.000102104 4897.77 0.0855366 137.27 0.564884
104 -0.5296 0 11.005 0 0.598638 9.5808e-05 4896.01 0.080262 137.679 0.597087
105 -0.4027 0 11.005 0 0.606013 0.000105534 4888.66 0.0884096 136.99 0.528208
106 -0.4027 0 11.005 0 0.612658 0.000107939 4883.09 0.0904243 135.982 0.368711
107 -0.5283 0 11.005 0 0.603819 0.000105663 4896.95 0.0885179 137.525 0.587514
108 -0.4716 0 11.005 0 0.578926 0.000123057 4899.54 0.103089 139.292 0.627015
109 -0.4751 0 11.005 0 0.581903 9.96254e-05 4894.45 0.08346 139.596 0.563642
110 -0.4709 0 11.005 0 0.589987 9.44857e-05 4894.46 0.0791543 138.953 0.398623
111 -0.5241 0 11.005 0 0.577259 9.29908e-05 4897.42 0.0779019 140.528 0.405008
112 -0.3655 0 11.005 0 0.561572 9.94461e-05 4896.07 0.0833098 141.612 0.661453
113 -0.454 0 11.005 0 0.569771 9.43256e-05 4892.63 0.0790201 141.493 0.483323
114 -0.4404 0 11.005 0 0.570697 8.82551e-05 4901.07 0.0739346 140.251 0.382159
115 -0.4831 0 11.005 0 0.560747 0.000102488 4897.51 0.0858585 142.226 0.691018
116 -0.4549 0 11.005 0 0.553541 9.51913e-05 4890.73 0.0797453 143.676 0.630332
117 -0.5454 0 11.005 0 0.550208 0.000110017 4899.05 0.0921651 143.728 0.681308
118 -0.5102 0 11.005 0 0.565257 8.84955e-05 4895.91 0.074136 141.92 0.47744
119 -3.406 0 11.005 0 0.626775 9.05294e-05 4995.92 0.0758399 136.657 11.2288
120 -0.4245 0 11.005 0 0.540436 8.47257e-05 4888.22 0.0709779 146.151 0.527785
121 -0.441 0 11.005 0 0.544864 9.12525e-05 4892.3 0.0764457 144.962 0.627862
122 -0.5599 0 11.005 0 0.53312 8.52425e-05 4892.26 0.0714109 147.442 0.769082
123 -0.4809 0 11.005 0 0.525594 8.24226e-05 4892.86 0.0690486 148.56 0.489138
124 -0.4206 0 11.005 0 0.531098 8.1739e-05 4891.69 0.0684759 147.165 0.672939
125 -0.5659 0 11.005 0 0.517796 8.00704e-05 4898.06 0.067078 149.862 0.862445
126 -0.4205 0 11.005 0 0.512231 7.99216e-05 4890.91 0.0669533 150.004 6.04429e-10
127 -0.4926 0 11.005 0 0.518723 8.0468e-05 4894.52 0.0674111 149.478 0.704642
128 -0.4809 0 11.005 0 0.502287 7.46424e-05 4892.87 0.0625308 153.565 0.666637
129 -0.5363 0 11.005 0 0.502417 6.9773e-05 4896.11 0.0584515 153.222 0.668575
130 -0.521 0 11.005 0 0.488638 8.85676e-05 4896.77 0.0741964 156.3 1.0356
131 -0.4774 0 11.005 0 0.489206 8.84085e-05 4895.28 0.0740632 155.436 0.976461
132 -0.529 0 11.005 0 0.482169 7.53392e-05 4896.24 0.0631145 158.789 0.817368
133 -0.5002 0 11.005 0 0.464913 7.84373e-05 4900.22 0.0657099 162.482 1.26943
134 -0.5026 0 11.005 0 0.461035 8.62128e-05 4898.44 0.0722238 165.242 1.55645
135 -0.32 0 11.005 0 0.539181 0.00010036 4900.5 0.0840753 66.2878 0.140149
136 -0.32 0 11.005 0 0.526433 9.49171e-05 4900.87 0.0795157 63.8822 0.0957573
137 -0.32 0 11.005 0 0.526542 0.000103988 4898.35 0.087115 62.1662 0.140325
138 -0.32 0 11.005 0 0.534562 9.70196e-05 4894.15 0.081277 60.8759 0.0821268
139 -0.32 0 11.005 0 0.53952 0.000108867 4899.13 0.0912019 66.5985 0.176809
140 -0.32 0 11.005 0 0.528984 0.000113086 4896.73 0.0947367 64.1679 0.106764
141 -0.32 0 11.005 0 0.526662 9.36259e-05 4896.24 0.078434 62.3556 0.154679
142 -0.32 0 11.005 0 0.530133 0.000112497 4897.77 0.094243 61.1229 0.131968
143 -0.32 0 11.005 0 0.745772 0.000167512 4897.99 0.140331 56.5555 0.11479
144 -0.32 0 11.005 0 0.743681 0.000169534 4897.73 0.142025 54.1823 0.067074
145 -0.32 0 11.005 0 0.748331 0.000186581 4891.07 0.156306 52.2144 0.0991414
146 -0.32 0 11.005 0 0.75651 0.000218224 4889.58 0.182814 50.861 0.0676014
147 -0.32 0 11.005 0 0.750121 0.000191989 4902.22 0.160837 56.6832 0.109901
148 -0.32 0 11.005 0 0.741854 0.000167973 4897.34 0.140717 54.3316 0.0999257
149 -0.32 0 11.005 0 0.736611 0.00016202 4901.81 0.13573 52.4154 0.0219824
150 -0.32 0 11.005 0 0.736674 0.000165789 4903.27 0.138888 51.0226 0.0256556
151 -0.32 0 11.005 0 0.53831 9.74679e-05 4901.23 0.0816525 51.9725 0.297487
152 -0.32 0 11.005 0 0.524951 9.34676e-05 4902.12 0.0783014 47.4173 0.334444
153 -0.32 0 11.005 0 0.522826 8.71498e-05 4899.46 0.0730087 43.8454 0.209136
154 -0.32 0 11.005 0 0.528797 0.000103 4901.83 0.0862874 41.2517 0.188594
155 -0.32 0 11.005 0 0.537028 0.000116488 4900.29 0.0975862 51.7614 0.164102
156 -0.32 0 11.005 0 0.525615 9.22503e-05 4896.62 0.0772816 47.3632 0.16221
157 -0.32 0 11.005 0 0.524501 8.91391e-05 4898.14 0.0746752 43.541 0.167635
158 -0.32 0 11.005 0 0.525196 0.000101674 4902.92 0.0851766 41.2868 0.220892
159 -0.32 0 11.005 0 0.741093 0.000165375 4900.82 0.138541 42.0337 0.205766
