Spectrum	t0	t0_Err	L0	L0_Err	L1	L1_Err	E1	E1_Err	theta	theta_Err
114	-0.184863	0.0361927	11.0049	0.000636239	0.563619	5.54893e-05	4907	0.0464855	113.481	46.43
115	-0.155287	0.0508361	11.0049	0.000636239	0.542854	6.6491e-05	4912.5	0.055702	143.151	0.494275
116	-0.0776734	0.0564236	11.0049	0.000636239	0.534796	6.08561e-05	4906.43	0.0509814	144.48	0.544621
117	-0.109723	0.0549868	11.0049	0.000636239	0.532246	7.18576e-05	4914.1	0.0601978	144.519	0.582304
118	-0.100841	0.0514397	11.0049	0.000636239	0.54518	5.61246e-05	4912.73	0.0470178	142.646	0.528415
119	0.128805	0.373068	11.0049	0.000636239	0.509967	5.45304e-05	5093.78	0.0456822	146.814	0.653066
120	-0.0795426	0.0122504	11.0049	0.000636239	0.523349	5.45767e-05	4902.54	0.045721	146.859	0.617141
121	-0.0385442	0.0732046	11.0049	0.000636239	0.525088	5.74012e-05	4908.87	0.0480872	145.834	0.572747
122	-0.131373	0.00731658	11.0049	0.000636239	0.511662	5.32642e-05	4910.23	0.0446214	148.548	0.64502
123	-0.093849	0.025202	11.0049	0.000636239	0.506262	5.18417e-05	4909.06	0.0434297	149.428	0.664341
124	-0.109319	0.0533704	11.0049	0.000636239	0.512651	5.16006e-05	4907.14	0.0432278	148.133	0.616426
125	-0.165425	0.0183467	11.0049	0.000636239	0.497025	5.12446e-05	4915.46	0.0429296	151.093	0.727202
126	-0.107096	0.0284427	11.0049	0.000636239	0.49718	5.25512e-05	4903.52	0.0440241	151.874	0.741154
127	-0.166931	0.0295901	11.0049	0.000636239	0.502465	5.26143e-05	4908.14	0.044077	150.416	0.688267
128	-0.0789407	0.0276706	11.0049	0.000636239	0.479956	4.75673e-05	4911.58	0.0398489	154.676	0.839809
129	-0.155506	0.0116988	11.0049	0.000636239	0.483107	4.48782e-05	4912.29	0.0375961	154.28	0.762229
130	-0.142702	0.0258333	11.0049	0.000636239	0.469426	5.39444e-05	4912.86	0.0451913	157.718	0.914562
131	-0.112249	0.0132955	11.0049	0.000636239	0.469544	5.56531e-05	4911.76	0.0466227	156.988	0.877945
132	-0.148709	0.0367763	11.0049	0.000636239	0.460149	4.75296e-05	4914.68	0.0398173	160.269	1.02645
133	-0.155906	0.0130728	11.0049	0.000636239	0.449464	4.80733e-05	4913.16	0.0402728	164.237	1.24949
134	-0.134691	0.00584276	11.0049	0.000636239	0.438905	5.33586e-05	4916.98	0.0447006	168.027	1.79708
135	-0.198189	0.0101963	11.0049	0.000636239	0.534647	6.27806e-05	4904.3	0.0525937	66.3308	0.18019
136	-0.198189	0.0101963	11.0049	0.000636239	0.522725	6.01889e-05	4903.98	0.0504225	63.9156	0.034551
137	-0.198189	0.0101963	11.0049	0.000636239	0.513504	6.1075e-05	4909.28	0.0511648	62.3035	0.132092
138	-0.198189	0.0101963	11.0049	0.000636239	0.525299	6.18904e-05	4901.91	0.051848	61.0156	0.0709072
139	-0.198189	0.0101963	11.0049	0.000636239	0.528753	6.79073e-05	4908.15	0.0568885	66.5518	0.149757
140	-0.198189	0.0101963	11.0049	0.000636239	0.52017	7.08682e-05	4904.11	0.059369	64.2605	0.0352609
141	-0.198189	0.0101963	11.0049	0.000636239	0.516743	5.66991e-05	4904.55	0.047499	62.3885	0.0620115
142	-0.198189	0.0101963	11.0049	0.000636239	0.526733	7.24439e-05	4900.62	0.060689	61.1435	0.0916893
143	-0.198189	0.0101963	11.0049	0.000636239	0.745898	0.000103421	4897.89	0.0866398	56.5736	0.0715475
144	-0.198189	0.0101963	11.0049	0.000636239	0.734347	0.000103827	4905.55	0.0869794	54.3361	0.0756417
145	-0.198189	0.0101963	11.0049	0.000636239	0.731432	0.000107284	4905.23	0.0898757	52.4752	0.0507134
146	-0.198189	0.0101963	11.0049	0.000636239	0.73448	0.000122076	4908.04	0.102268	51.041	0.0404474
147	-0.198189	0.0101963	11.0049	0.000636239	0.745935	0.000113886	4905.73	0.0954063	56.6709	0.175307
148	-0.198189	0.0101963	11.0049	0.000636239	0.735601	0.000116567	4902.58	0.0976526	54.4186	0.170689
149	-0.198189	0.0101963	11.0049	0.000636239	0.734593	0.000102852	4903.51	0.0861628	52.5599	0.0949256
150	-0.198189	0.0101963	11.0049	0.000636239	0.739146	0.000114316	4901.2	0.095767	51.0798	0.0374212
151	-0.198189	0.0101963	11.0049	0.000636239	0.52655	6.01304e-05	4911.08	0.0503735	52.0397	0.129683
152	-0.198189	0.0101963	11.0049	0.000636239	0.516444	5.91889e-05	4909.24	0.0495848	47.2641	0.165897
153	-0.198189	0.0101963	11.0049	0.000636239	0.512981	5.44042e-05	4907.7	0.0455765	43.9561	0.105916
154	-0.198189	0.0101963	11.0049	0.000636239	0.522053	6.47926e-05	4907.48	0.0542792	41.3325	0.0811195
155	-0.198189	0.0101963	11.0049	0.000636239	0.530743	6.73312e-05	4905.56	0.0564059	51.8262	0.101556
156	-0.198189	0.0101963	11.0049	0.000636239	0.515543	5.79965e-05	4905.06	0.0485859	47.3275	0.0566336
157	-0.198189	0.0101963	11.0049	0.000636239	0.515406	5.92451e-05	4905.76	0.0496319	43.685	0.170457
158	-0.198189	0.0101963	11.0049	0.000636239	0.520612	6.57419e-05	4906.76	0.0550745	41.2306	0.121144
159	-0.198189	0.0101963	11.0049	0.000636239	0.732703	9.67844e-05	4907.85	0.08108	42.1681	0.17625
160	-0.198189	0.0101963	11.0049	0.000636239	0.724102	0.000108342	4911.2	0.0907625	38.1092	0.086586
161	-0.198189	0.0101963	11.0049	0.000636239	0.725803	0.000108385	4905.84	0.0907979	35.9821	2.58269
162	-0.198189	0.0101963	11.0049	0.000636239	0.731324	0.000109352	4905.82	0.0916079	31.9521	0.139953
163	-0.198189	0.0101963	11.0049	0.000636239	0.738421	0.000117637	4900.13	0.0985486	42.4773	0.0678791
164	-0.198189	0.0101963	11.0049	0.000636239	0.733223	0.000105772	4901.47	0.0886088	38.8042	0.0912012
165	-0.198189	0.0101963	11.0049	0.000636239	0.72859	0.00010766	4901.58	0.0901911	34.847	0.331818
166	-0.198189	0.0101963	11.0049	0.000636239	0.731362	0.000108166	4905.71	0.090615	32.4451	0.144032
167	-0.198189	0.0101963	11.0049	0.000636239	0.730793	0.000104465	4908.53	0.0875142	45.9422	0.141725
168	-0.198189	0.0101963	11.0049	0.000636239	0.721008	0.000102258	4906.76	0.0856658	42.3615	0.0853001
169	-0.198189	0.0101963	11.0049	0.000636239	0.723219	9.49273e-05	4903.06	0.0795242	39.3816	0.0636193
170	-0.198189	0.0101963	11.0049	0.000636239	0.723689	0.000104258	4910.13	0.0873406	37.0425	0.0802767
171	-0.198189	0.0101963	11.0049	0.000636239	0.735679	0.000120187	4917.42	0.100685	45.9784	0.129248
172	-0.198189	0.0101963	11.0049	0.000636239	0.725388	0.000137704	4908.03	0.11536	42.541	0.11469
173	-0.198189	0.0101963	11.0049	0.000636239	0.729968	0.00203583	4897.41	1.70549	39.4438	0.084043
174	-0.198189	0.0101963	11.0049	0.000636239	0.73062	0.000446789	4907.25	0.374292	37.1173	0.0775639
175	-0.198189	0.0101963	11.0049	0.000636239	0.5232	5.90274e-05	4905.93	0.0494495	55.0734	0.157433
176	-0.198189	0.0101963	11.0049	0.000636239	0.511102	5.49484e-05	4904.75	0.0460323	51.1057	0.140936
177	-0.198189	0.0101963	11.0049	0.000636239	0.510398	5.56671e-05	4903.92	0.0466344	47.9855	0.130018
178	-0.198189	0.0101963	11.0049	0.000636239	0.513903	6.114e-05	4907.35	0.0512193	45.9747	0.0987465
179	-0.198189	0.0101963	11.0049	0.000636239	0.528081	6.50535e-05	4905.78	0.0544978	54.9336	0.114287
180	-0.198189	0.0101963	11.0049	0.000636239	0.512291	6.73715e-05	4907.78	0.0564397	51.1001	0.235495
181	-0.198189	0.0101963	11.0049	0.000636239	0.485184	0.00030238	4928.14	0.253315	48.0392	0.0699082
182	-0.198189	0.0101963	11.0049	0.000636239	0.517488	0.000110803	4905.44	0.0928243	45.9006	0.124246
183	-0.198189	0.0101963	11.0049	0.000636239	0.746548	0.000108868	4902.29	0.0912032	60.3577	0.046433
184	-0.198189	0.0101963	11.0049	0.000636239	0.735298	0.000105336	4900.82	0.0882437	58.335	0.0689649
185	-0.198189	0.0101963	11.0049	0.000636239	0.735693	0.000101505	4900.57	0.085035	56.7513	0.0701567
186	-0.198189	0.0101963	11.0049	0.000636239	0.741857	0.000108947	4896.92	0.0912687	55.6541	0.114148
187	-0.198189	0.0101963	11.0049	0.000636239	0.745373	0.000128513	4904.36	0.10766	60.3455	0.0966579
188	-0.198189	0.0101963	11.0049	0.000636239	0.727925	0.000129072	4912.95	0.108129	58.4248	0.0380883
189	-0.198189	0.0101963	11.0049	0.000636239	0.727337	0.000118103	4909.58	0.0989395	56.8181	0.0490144
190	-0.198189	0.0101963	11.0049	0.000636239	0.731276	0.000131977	4908.71	0.110562	55.6473	0.0547405
191	-0.198189	0.0101963	11.0049	0.000636239	0.532002	7.00793e-05	4904.42	0.0587081	69.561	0.0963509
192	-0.198189	0.0101963	11.0049	0.000636239	0.515904	5.79869e-05	4905.67	0.0485778	67.725	0.0527172
193	-0.198189	0.0101963	11.0049	0.000636239	0.51728	6.18244e-05	4901.17	0.0517926	66.205	0.0584433
194	-0.198189	0.0101963	11.0049	0.000636239	0.523897	6.78581e-05	4905.01	0.0568473	63.894	2.3454
195	-0.198189	0.0101963	11.0049	0.000636239	0.537341	6.8995e-05	4908.99	0.0577997	70.0784	0.0817671
196	-0.198189	0.0101963	11.0049	0.000636239	0.524667	6.09158e-05	4907.38	0.0510315	68.0035	0.0299855
197	-0.198189	0.0101963	11.0049	0.000636239	0.522205	6.23499e-05	4903.08	0.0522329	66.4517	0.0638752
198	-0.198189	0.0101963	11.0049	0.000636239	0.526959	6.61553e-05	4904.45	0.0554208	65.3945	0.0665996
