3	-0.170613	-0.170613	-0.17058	-0.170602	0.000016
4	-0.10116	-0.10116	-0.101167	-0.101162	0.000003
5	-0.094865	-0.094865	-0.0948665	-0.094866	0.000001
6	-0.0493499	-0.0493499	-0.0493521	-0.049351	0.000001
7	-0.138556	-0.138556	-0.138544	-0.138552	0.000006
8	0.0192974	0.0192974	0.0192675	0.019287	0.000014
9	-0.0749191	-0.0749191	-0.0749238	-0.074921	0.000002
10	0.0194792	0.0194792	0.0194392	0.019466	0.000019
11	-0.0106489	-0.0106489	-0.0106598	-0.010653	0.000005
12	-0.0303047	-0.0303047	-0.0303021	-0.030304	0.000001
13	-0.0835403	-0.0835403	-0.0835501	-0.083544	0.000005
14	-0.00386729	-0.00386729	-0.00387295	-0.003869	0.000003
15	-0.00342122	-0.00342122	-0.00342053	-0.003421	0.000000
16	-0.0485242	-0.0485242	-0.0485282	-0.048526	0.000002
17	-0.0820431	-0.0820431	-0.0820129	-0.082033	0.000014
18	0.00961676	0.00961676	0.00961715	0.009617	0.000000
19	-0.213468	-0.213468	-0.213465	-0.213467	0.000001
20	-0.0984995	-0.0984995	-0.0985103	-0.098503	0.000005
21	-0.0763138	-0.0763138	-0.0763074	-0.076312	0.000003
22	0.0295234	0.0295234	0.0295266	0.029524	0.000002
23	-0.0767814	-0.0767814	-0.0767781	-0.076780	0.000002
24	-0.0368167	-0.0368167	-0.0368087	-0.036814	0.000004
25	-0.109073	-0.109073	-0.109073	-0.109073	0.000000
26	-0.0531854	-0.0531854	-0.0531961	-0.053189	0.000005
27	-0.0749993	-0.0749993	-0.0750115	-0.075003	0.000006
28	-0.176086	-0.176086	-0.176089	-0.176087	0.000001
29	-0.221199	-0.221199	-0.221196	-0.221198	0.000001
30	-0.0320751	-0.0320751	-0.0320757	-0.032075	0.000000
31	0.0931932	0.0931932	0.0931727	0.093186	0.000010
32	-0.0171733	-0.0171733	-0.0171769	-0.017175	0.000002
33	0.00964697	0.00964697	0.00964907	0.009648	0.000001
34	-0.0187664	-0.0187664	-0.0187683	-0.018767	0.000001
35	-0.104157	-0.104157	-0.10415	-0.104155	0.000003
36	-0.049304	-0.049304	-0.0493039	-0.049304	0.000000
37	-0.0594305	-0.0594305	-0.0594183	-0.059426	0.000006
38	-0.0865964	-0.0865964	-0.0866093	-0.086601	0.000006
39	0.0238919	0.0238919	0.0238912	0.023892	0.000000
40	-0.0580927	-0.0580927	-0.0581029	-0.058096	0.000005
41	-0.0575691	-0.0575691	-0.0575732	-0.057570	0.000002
42	0.0213037	0.0213037	0.0213079	0.021305	0.000002
43	-0.103463	-0.103463	-0.103467	-0.103464	0.000002
44	-0.137753	-0.137753	-0.137748	-0.137751	0.000002
45	-0.0561472	-0.0561472	-0.0561546	-0.056150	0.000003
46	-0.159448	-0.159448	-0.159452	-0.159449	0.000002
47	-0.193995	-0.193995	-0.194009	-0.194000	0.000007
48	-0.140596	-0.140596	-0.140612	-0.140601	0.000008
49	-0.0410135	-0.0410135	-0.0410179	-0.041015	0.000002
50	-0.134214	-0.134214	-0.134221	-0.134216	0.000003
51	-0.236594	-0.236594	-0.236612	-0.236600	0.000008
52	-0.00603845	-0.00603845	-0.00604538	-0.006041	0.000003
53	-0.0481668	-0.0481668	-0.0481619	-0.048165	0.000002
54	-0.192841	-0.192841	-0.192839	-0.192840	0.000001
55	36.5051	36.5051	33.6723	35.560833	1.335395
56	-0.0863958	-0.0863958	-0.086431	-0.086408	0.000017
57	-0.0916048	-0.0916048	-0.0916183	-0.091609	0.000006
58	-0.163574	-0.163574	-0.163581	-0.163576	0.000003
59	-0.201007	-0.201007	-0.200975	-0.200996	0.000015
60	-0.038517	-0.038517	-0.0385243	-0.038519	0.000003
61	-0.0311312	-0.0311312	-0.0311293	-0.031131	0.000001
62	-0.0785475	-0.0785475	-0.078546	-0.078547	0.000001
63	-0.196383	-0.196383	-0.196382	-0.196383	0.000000
64	-0.107481	-0.107481	-0.107487	-0.107483	0.000003
65	-0.14036	-0.14036	-0.140338	-0.140353	0.000010
66	-0.113285	-0.113285	-0.113297	-0.113289	0.000006
67	-0.112176	-0.112176	-0.112185	-0.112179	0.000004
68	-0.190999	-0.190999	-0.190962	-0.190987	0.000017
69	-0.145282	-0.145282	-0.145261	-0.145275	0.000010
70	-0.151976	-0.151976	-0.151987	-0.151980	0.000005
71	-0.130806	-0.130806	-0.130825	-0.130812	0.000009
72	-0.135896	-0.135896	-0.135875	-0.135889	0.000010
73	-0.141062	-0.141062	-0.141069	-0.141064	0.000003
74	-0.0862398	-0.0862398	-0.0862492	-0.086243	0.000004
75	-0.10787	-0.10787	-0.10785	-0.107863	0.000009
76	-0.142613	-0.142613	-0.142601	-0.142609	0.000006
77	-0.197688	-0.197688	-0.197655	-0.197677	0.000016
78	-0.111771	-0.111771	-0.11175	-0.111764	0.000010
79	-0.170534	-0.170534	-0.170554	-0.170541	0.000009
80	-0.0591129	-0.0591129	-0.0591205	-0.059115	0.000004
81	-0.0989627	-0.0989627	-0.0989777	-0.098968	0.000007
82	-0.155346	-0.155346	-0.155358	-0.155350	0.000006
83	-0.151685	-0.151685	-0.151695	-0.151688	0.000005
84	-0.154629	-0.154629	-0.154641	-0.154633	0.000006
85	-0.154793	-0.154793	-0.154767	-0.154784	0.000012
86	-0.180896	-0.180896	-0.180873	-0.180888	0.000011
87	-0.182252	-0.182252	-0.182262	-0.182255	0.000005
88	-0.195877	-0.195877	-0.19588	-0.195878	0.000001
89	-0.166387	-0.166387	-0.166393	-0.166389	0.000003
90	-0.210512	-0.210512	-0.210515	-0.210513	0.000001
91	-0.137054	-0.137054	-0.137052	-0.137053	0.000001
92	-0.156885	-0.156885	-0.156875	-0.156882	0.000005
93	-0.120838	-0.120838	-0.120837	-0.120838	0.000000
94	-0.202584	-0.202584	-0.202585	-0.202584	0.000000
95	-0.21208	-0.21208	-0.212082	-0.212081	0.000001
96	-0.194842	-0.194842	-0.19483	-0.194838	0.000006
97	-0.164236	-0.164236	-0.164238	-0.164237	0.000001
98	-0.166291	-0.166291	-0.166282	-0.166288	0.000004
99	-0.141906	-0.141906	-0.141902	-0.141905	0.000002
100	-0.122091	-0.122091	-0.122088	-0.122090	0.000001
101	-0.206501	-0.206501	-0.20649	-0.206497	0.000005
102	-0.118558	-0.118558	-0.118559	-0.118558	0.000000
