Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
34 0.0271431 0.00994585 11.0049 0.000636239 0.507961 5.36813e-05 4912.83 0.0449709 147.344 0.205025
35 -0.056123 0.00121628 11.0049 0.000636239 0.512885 4.89238e-05 4899.91 0.0409853 148.089 0.236033
36 -0.000485706 0.0309781 11.0049 0.000636239 0.513011 5.16567e-05 4910.61 0.0432748 147.334 0.221625
37 -0.00614271 0.0600291 11.0049 0.000636239 0.497573 6.01075e-05 4913.16 0.0503544 149.544 0.168648
38 -0.0266507 0.017594 11.0049 0.000636239 0.494909 4.66837e-05 4907.01 0.0391087 150.843 0.279086
39 0.0643298 0.046165 11.0049 0.000636239 0.497471 4.99981e-05 4914.16 0.0418853 149.913 0.259298
40 -0.00451292 0.0449944 11.0049 0.000636239 0.482314 4.37846e-05 4908.93 0.03668 153.112 0.298747
41 -0.0190319 0.000606973 11.0049 0.000636239 0.486 4.42832e-05 4910.37 0.0370977 153.154 0.287041
42 0.0660233 0.044453 11.0049 0.000636239 0.468771 4.59726e-05 4908.55 0.038513 156.108 0.284608
43 -0.059571 0.0703523 11.0049 0.000636239 0.475047 4.42014e-05 4906.64 0.0370292 155.907 0.308116
44 -0.0958013 0.00533095 11.0049 0.000636239 0.451879 4.53141e-05 4912.23 0.0379614 162.363 0.405136
45 -0.0158031 0.0291869 11.0049 0.000636239 0.461839 4.72154e-05 4908.74 0.0395541 159.001 0.364929
46 -0.120844 0.00228337 11.0049 0.000636239 0.440541 5.93606e-05 4918.04 0.0497287 166.015 0.518862
47 -0.977986 0.230406 11.0049 0.000636239 0.665802 9.34086e-05 4899.48 0.0782519 131.32 0.125284
48 -0.234934 0.0678416 11.0049 0.000636239 0.632955 8.19024e-05 4910.15 0.0686128 133.051 0.139772
49 -0.089613 0.0257033 11.0049 0.000636239 0.620019 7.78032e-05 4904.82 0.0651787 133.937 0.12421
50 -0.258645 0.0269665 11.0049 0.000636239 0.626346 7.75993e-05 4901.11 0.0650078 133.703 0.107391
51 -0.250182 0.021056 11.0049 0.000636239 0.63445 7.79557e-05 4910.66 0.0653065 132.837 0.203259
52 -10.233 3.55356 11.0049 0.000636239 0.95121 9.63714e-05 4655.52 0.080734 125.482 0.120252
53 -0.395466 0.0584819 11.0049 0.000636239 0.626849 7.62944e-05 4910.83 0.0639147 133.887 0.0985381
54 -0.228386 0.0839398 11.0049 0.000636239 0.611181 7.09869e-05 4908.46 0.0594684 135.176 0.16614
55 -3.91 3.55083 11.0049 0.000636239 0.72019 6.51224e-05 4830.12 0.0545555 133.632 4.43961
56 -0.111517 0.00562985 11.0049 0.000636239 0.607352 7.2721e-05 4904.13 0.0609212 135.06 0.115168
57 -0.238651 0.00778103 11.0049 0.000636239 0.62355 7.52439e-05 4906.89 0.0630346 133.668 0.198227
58 -0.325001 0.123871 11.0049 0.000636239 0.604249 7.28071e-05 4912.25 0.0609933 135.599 0.169003
59 -0.206905 0.0575747 11.0049 0.000636239 0.591094 6.49523e-05 4915.23 0.054413 137.015 0.160687
60 -0.0679267 0.0079254 11.0049 0.000636239 0.586258 6.31903e-05 4901.61 0.0529369 137.491 0.159904
61 -0.0657396 0.0172883 11.0049 0.000636239 0.593062 6.56983e-05 4905.29 0.055038 136.805 0.126365
62 -0.107371 0.101786 11.0049 0.000636239 0.605308 7.5801e-05 4907.26 0.0635013 135.569 0.257281
63 -0.24238 0.0106654 11.0049 0.000636239 0.585178 6.73522e-05 4912.65 0.0564235 137.376 0.120154
64 -0.148934 0.0103175 11.0049 0.000636239 0.568184 6.95797e-05 4909.8 0.0582895 139.172 0.199451
65 -0.180147 0.0163118 11.0049 0.000636239 0.57027 5.99868e-05 4905.12 0.0502532 139.414 0.164214
66 -0.134493 0.0480894 11.0049 0.000636239 0.576446 6.22267e-05 4902.12 0.0521297 138.679 0.147154
67 -0.141661 0.0126147 11.0049 0.000636239 0.558866 6.14146e-05 4917.02 0.0514493 140.242 0.144836
68 -0.2019 0.0539362 11.0049 0.000636239 0.555603 6.03944e-05 4909.86 0.0505947 141.37 0.158906
69 -0.186161 0.0111624 11.0049 0.000636239 0.557428 5.60204e-05 4908.08 0.0469305 141.195 0.166327
70 -0.180009 0.00941664 11.0049 0.000636239 0.568766 6.78006e-05 4903.86 0.0567991 139.773 0.135811
71 -0.153508 0.0272909 11.0049 0.000636239 0.538642 6.07877e-05 4918.79 0.0509241 142.428 0.173627
72 -0.161928 0.0117698 11.0049 0.000636239 0.535117 5.75029e-05 4910.19 0.0481724 143.62 0.181473
73 -0.181702 0.011663 11.0049 0.000636239 0.539069 6.80524e-05 4905.95 0.0570101 143.497 0.215523
74 -0.224473 0.0701416 11.0049 0.000636239 0.551263 5.72601e-05 4905.04 0.047969 141.963 0.137001
75 -0.145222 0.0514489 11.0049 0.000636239 0.523511 5.40577e-05 4910.78 0.0452862 145.281 0.190234
76 -0.174678 0.0104858 11.0049 0.000636239 0.52429 5.28989e-05 4902.67 0.0443154 145.926 0.185892
77 -0.219877 0.0388995 11.0049 0.000636239 0.530445 5.50342e-05 4910.08 0.0461042 144.783 0.431287
78 -0.139981 0.00475751 11.0049 0.000636239 0.511632 5.21144e-05 4910.01 0.0436582 147.597 0.23952
79 -0.199146 0.0388765 11.0049 0.000636239 0.510198 5.11121e-05 4905.43 0.0428186 148.377 0.242078
80 -0.227715 0.0409766 11.0049 0.000636239 0.516943 5.25221e-05 4903.38 0.0439997 147.185 0.234595
81 -0.417332 0.109321 11.0049 0.000636239 0.504735 4.99894e-05 4905.65 0.041878 149.792 0.272739
82 -0.263502 0.0166997 11.0049 0.000636239 0.496073 4.81183e-05 4905.03 0.0403106 151.013 0.235409
83 -0.326274 0.0568459 11.0049 0.000636239 0.508547 4.99596e-05 4897.51 0.041853 149.478 0.31191
84 -0.183891 0.00396775 11.0049 0.000636239 0.480036 4.47134e-05 4915.11 0.0374581 153.606 0.26654
85 -0.338715 0.0967078 11.0049 0.000636239 0.489103 4.84043e-05 4900.31 0.0405501 153.106 0.249444
86 -0.27153 0.0614076 11.0049 0.000636239 0.473866 4.45792e-05 4906.88 0.0373457 156.376 0.386512
87 -0.464557 0.0957099 11.0049 0.000636239 0.48358 4.53345e-05 4898.07 0.0379785 155.547 0.297125
88 -1.18048 0.346446 11.0049 0.000636239 0.495344 4.27969e-05 4880.51 0.0358526 157.318 0.309093
89 -1.16319 0.353016 11.0049 0.000636239 0.480103 4.36115e-05 4889.17 0.036535 160.942 0.320142
90 -3.35419 1.08631 11.0049 0.000636239 0.543563 4.38403e-05 4829.39 0.0367267 159.534 0.418895
91 -0.114064 0.0194693 11.0049 0.000636239 0.638442 8.1542e-05 4924.99 0.0683109 132.337 0.120294
92 -0.126752 0.0734127 11.0049 0.000636239 0.625173 7.42665e-05 4907.38 0.0622159 133.691 0.149781
93 -0.0807786 0.088599 11.0049 0.000636239 0.611532 7.61845e-05 4914.87 0.0638226 134.557 0.122879
94 -0.170417 0.0351716 11.0049 0.000636239 0.617843 7.54845e-05 4906.4 0.0632362 134.301 0.140315
95 -0.163195 0.00967973 11.0049 0.000636239 0.628334 8.47355e-05 4915.2 0.0709861 133.278 0.137747
96 -0.197365 0.0787411 11.0049 0.000636239 0.650318 8.66776e-05 4917.73 0.0726131 131.639 0.105968
97 -0.13234 0.0210861 11.0049 0.000636239 0.620632 0.000298532 4906.24 0.250091 134.764 0.156865
98 -0.124424 0.0446929 11.0049 0.000636239 0.598435 6.41498e-05 4909.25 0.0537407 135.931 0.147929
99 -0.10506 0.0859249 11.0049 0.000636239 0.595129 6.11695e-05 4911.69 0.051244 136.304 0.1411
100 -0.0725535 0.0460445 11.0049 0.000636239 0.60869 7.38306e-05 4906.52 0.0618507 135.464 0.17909
101 -0.186951 0.0110783 11.0049 0.000636239 0.618735 7.16663e-05 4916.04 0.0600376 134.1 0.132524
102 -0.0741435 0.0765188 11.0049 0.000636239 0.594374 7.78178e-05 4917.18 0.065191 136.247 0.159169
103 -0.135052 0.0532604 11.0049 0.000636239 0.586827 6.27954e-05 4910.51 0.0526061 137.605 0.157458
104 -0.130134 0.0121274 11.0049 0.000636239 0.581723 5.99516e-05 4910.18 0.0502237 138.054 0.188724
105 -0.0753602 0.033976 11.0049 0.000636239 0.589275 6.57381e-05 4902.68 0.0550713 137.306 0.146148
106 -0.402906 7.13086e-05 11.0049 0.000636239 0.609067 7.02267e-05 4886.1 0.0588316 135.755 0.14828
107 -0.103827 0.0301788 11.0049 0.000636239 0.579388 6.87591e-05 4917.42 0.0576021 138.083 0.144409
108 -0.0886674 0.00933888 11.0049 0.000636239 0.563811 7.93035e-05 4912.2 0.0664355 139.566 0.397312
109 -0.158236 0.0255742 11.0049 0.000636239 0.564217 6.51451e-05 4909.27 0.0545745 140.063 0.142702
110 -0.0114323 0.0362617 11.0049 0.000636239 0.569884 5.87489e-05 4911.3 0.0492162 139.245 0.152847
111 -0.12459 0.00360626 11.0049 0.000636239 0.556949 5.85139e-05 4914.43 0.0490194 140.848 0.244752
112 -0.103755 0.0366523 11.0049 0.000636239 0.551633 6.17768e-05 4904.39 0.0517528 142.071 0.245025
113 -0.140999 0.0678527 11.0049 0.000636239 0.550162 5.91207e-05 4909.06 0.0495277 141.889 0.149636
114 -0.184863 0.0361927 11.0049 0.000636239 0.563619 5.54893e-05 4907 0.0464855 140.239 0.260709
115 -0.155287 0.0508361 11.0049 0.000636239 0.542854 6.6491e-05 4912.5 0.055702 142.89 0.233875
116 -0.0776734 0.0564236 11.0049 0.000636239 0.534796 6.08561e-05 4906.43 0.0509814 144.161 0.0491714
117 -0.109723 0.0549868 11.0049 0.000636239 0.532246 7.18576e-05 4914.1 0.0601978 144.196 0.195516
118 -0.100841 0.0514397 11.0049 0.000636239 0.54518 5.61246e-05 4912.73 0.0470178 142.357 0.159073
119 0.128805 0.373068 11.0049 0.000636239 0.509967 5.45304e-05 5093.78 0.0456822 146.368 0.207908
120 -0.0795426 0.0122504 11.0049 0.000636239 0.523349 5.45767e-05 4902.54 0.045721 146.547 0.230552
121 -0.0385442 0.0732046 11.0049 0.000636239 0.525088 5.74012e-05 4908.87 0.0480872 145.513 0.16393
122 -0.131373 0.00731658 11.0049 0.000636239 0.511662 5.32642e-05 4910.23 0.0446214 148.179 0.196127
123 -0.093849 0.025202 11.0049 0.000636239 0.506262 5.18417e-05 4909.06 0.0434297 149.061 0.224059
124 -0.109319 0.0533704 11.0049 0.000636239 0.512651 5.16006e-05 4907.14 0.0432278 147.793 0.214175
125 -0.165425 0.0183467 11.0049 0.000636239 0.497025 5.12446e-05 4915.46 0.0429296 150.692 0.250998
126 -0.107096 0.0284427 11.0049 0.000636239 0.49718 5.25512e-05 4903.52 0.0440241 151.484 0.239705
127 -0.166931 0.0295901 11.0049 0.000636239 0.502465 5.26143e-05 4908.14 0.044077 150.031 0.202952
128 -0.0789407 0.0276706 11.0049 0.000636239 0.479956 4.75673e-05 4911.58 0.0398489 154.21 0.262893
129 -0.155506 0.0116988 11.0049 0.000636239 0.483107 4.48782e-05 4912.29 0.0375961 153.943 0.260619
130 -0.142702 0.0258333 11.0049 0.000636239 0.469426 5.39444e-05 4912.86 0.0451913 157.21 0.293086
131 -0.112249 0.0132955 11.0049 0.000636239 0.469544 5.56531e-05 4911.76 0.0466227 156.495 0.250011
132 -0.148709 0.0367763 11.0049 0.000636239 0.460149 4.75296e-05 4914.68 0.0398173 159.706 0.367083
133 -0.155906 0.0130728 11.0049 0.000636239 0.449464 4.80733e-05 4913.16 0.0402728 163.546 0.41861
134 -0.134691 0.00584276 11.0049 0.000636239 0.438905 5.33586e-05 4916.98 0.0447006 167.015 0.470811
135 -0.198189 0.0101963 11.0049 0.000636239 0.534647 6.27806e-05 4904.3 0.0525937 66.3233 0.0620854
136 -0.198189 0.0101963 11.0049 0.000636239 0.522725 6.01889e-05 4903.98 0.0504225 63.9011 0.0360234
137 -0.198189 0.0101963 11.0049 0.000636239 0.513504 6.1075e-05 4909.28 0.0511648 62.2882 0.110433
138 -0.198189 0.0101963 11.0049 0.000636239 0.525299 6.18904e-05 4901.91 0.051848 60.9668 0.0377539
139 -0.198189 0.0101963 11.0049 0.000636239 0.528753 6.79073e-05 4908.15 0.0568885 66.6577 0.144527
140 -0.198189 0.0101963 11.0049 0.000636239 0.52017 7.08682e-05 4904.11 0.059369 64.2968 0.0548346
141 -0.198189 0.0101963 11.0049 0.000636239 0.516743 5.66991e-05 4904.55 0.047499 62.3794 0.0635191
142 -0.198189 0.0101963 11.0049 0.000636239 0.526733 7.24439e-05 4900.62 0.060689 61.1083 0.0765653
143 -0.198189 0.0101963 11.0049 0.000636239 0.745898 0.000103421 4897.89 0.0866398 56.6102 0.0505633
144 -0.198189 0.0101963 11.0049 0.000636239 0.734347 0.000103827 4905.55 0.0869794 54.2951 0.0467752
145 -0.198189 0.0101963 11.0049 0.000636239 0.731432 0.000107284 4905.23 0.0898757 52.417 0.0786877
146 -0.198189 0.0101963 11.0049 0.000636239 0.73448 0.000122076 4908.04 0.102268 50.9823 0.0379856
147 -0.198189 0.0101963 11.0049 0.000636239 0.745935 0.000113886 4905.73 0.0954063 56.6393 0.163437
148 -0.198189 0.0101963 11.0049 0.000636239 0.735601 0.000116567 4902.58 0.0976526 54.4479 0.19284
149 -0.198189 0.0101963 11.0049 0.000636239 0.734593 0.000102852 4903.51 0.0861628 52.606 0.0645566
150 -0.198189 0.0101963 11.0049 0.000636239 0.739146 0.000114316 4901.2 0.095767 51.0662 0.0325707
151 -0.198189 0.0101963 11.0049 0.000636239 0.52655 6.01304e-05 4911.08 0.0503735 52.0113 0.200641
152 -0.198189 0.0101963 11.0049 0.000636239 0.516444 5.91889e-05 4909.24 0.0495848 47.175 0.262264
153 -0.198189 0.0101963 11.0049 0.000636239 0.512981 5.44042e-05 4907.7 0.0455765 43.929 0.176622
154 -0.198189 0.0101963 11.0049 0.000636239 0.522053 6.47926e-05 4907.48 0.0542792 41.3187 0.121615
155 -0.198189 0.0101963 11.0049 0.000636239 0.530743 6.73312e-05 4905.56 0.0564059 51.7618 0.19222
156 -0.198189 0.0101963 11.0049 0.000636239 0.515543 5.79965e-05 4905.06 0.0485859 47.2454 0.156579
157 -0.198189 0.0101963 11.0049 0.000636239 0.515406 5.92451e-05 4905.76 0.0496319 43.6511 0.274965
158 -0.198189 0.0101963 11.0049 0.000636239 0.520612 6.57419e-05 4906.76 0.0550745 41.2222 0.136104
159 -0.198189 0.0101963 11.0049 0.000636239 0.732703 9.67844e-05 4907.85 0.08108 42.1816 0.203819
160 -0.198189 0.0101963 11.0049 0.000636239 0.724102 0.000108342 4911.2 0.0907625 38.0531 0.212055
161 -0.198189 0.0101963 11.0049 0.000636239 0.725803 0.000108385 4905.84 0.0907979 36.5863 2.78076
162 -0.198189 0.0101963 11.0049 0.000636239 0.731324 0.000109352 4905.82 0.0916079 31.9914 0.118088
163 -0.198189 0.0101963 11.0049 0.000636239 0.738421 0.000117637 4900.13 0.0985486 42.5066 0.0794585
164 -0.198189 0.0101963 11.0049 0.000636239 0.733223 0.000105772 4901.47 0.0886088 38.8624 0.0427525
165 -0.198189 0.0101963 11.0049 0.000636239 0.72859 0.00010766 4901.58 0.0901911 34.9168 0.289944
166 -0.198189 0.0101963 11.0049 0.000636239 0.731362 0.000108166 4905.71 0.090615 32.5196 0.0563964
167 -0.198189 0.0101963 11.0049 0.000636239 0.730793 0.000104465 4908.53 0.0875142 45.8817 0.16277
168 -0.198189 0.0101963 11.0049 0.000636239 0.721008 0.000102258 4906.76 0.0856658 42.3408 0.136762
169 -0.198189 0.0101963 11.0049 0.000636239 0.723219 9.49273e-05 4903.06 0.0795242 39.3552 0.144309
170 -0.198189 0.0101963 11.0049 0.000636239 0.723689 0.000104258 4910.13 0.0873406 37.0006 0.0714135
171 -0.198189 0.0101963 11.0049 0.000636239 0.735679 0.000120187 4917.42 0.100685 45.9558 0.144173
172 -0.198189 0.0101963 11.0049 0.000636239 0.725388 0.000137704 4908.03 0.11536 42.5627 0.127367
173 -0.198189 0.0101963 11.0049 0.000636239 0.729968 0.00203583 4897.41 1.70549 37.4419 2.95594
174 -0.198189 0.0101963 11.0049 0.000636239 0.73062 0.000446789 4907.25 0.374292 37.1294 0.0890576
175 -0.198189 0.0101963 11.0049 0.000636239 0.5232 5.90274e-05 4905.93 0.0494495 55.0422 0.14889
176 -0.198189 0.0101963 11.0049 0.000636239 0.511102 5.49484e-05 4904.75 0.0460323 51.0299 0.120382
177 -0.198189 0.0101963 11.0049 0.000636239 0.510398 5.56671e-05 4903.92 0.0466344 47.9808 0.167646
178 -0.198189 0.0101963 11.0049 0.000636239 0.513903 6.114e-05 4907.35 0.0512193 45.9579 0.109435
179 -0.198189 0.0101963 11.0049 0.000636239 0.528081 6.50535e-05 4905.78 0.0544978 54.8647 0.0539762
180 -0.198189 0.0101963 11.0049 0.000636239 0.512291 6.73715e-05 4907.78 0.0564397 51.1854 0.187657
181 -0.198189 0.0101963 11.0049 0.000636239 0.485184 0.00030238 4928.14 0.253315 47.9918 0.13083
182 -0.198189 0.0101963 11.0049 0.000636239 0.517488 0.000110803 4905.44 0.0928243 45.9083 0.1403
183 -0.198189 0.0101963 11.0049 0.000636239 0.746548 0.000108868 4902.29 0.0912032 60.3679 0.0598239
184 -0.198189 0.0101963 11.0049 0.000636239 0.735298 0.000105336 4900.82 0.0882437 58.351 0.104058
185 -0.198189 0.0101963 11.0049 0.000636239 0.735693 0.000101505 4900.57 0.085035 56.7349 0.053773
186 -0.198189 0.0101963 11.0049 0.000636239 0.741857 0.000108947 4896.92 0.0912687 55.5853 0.042485
187 -0.198189 0.0101963 11.0049 0.000636239 0.745373 0.000128513 4904.36 0.10766 60.3719 0.0626121
188 -0.198189 0.0101963 11.0049 0.000636239 0.727925 0.000129072 4912.95 0.108129 58.4283 0.0477538
189 -0.198189 0.0101963 11.0049 0.000636239 0.727337 0.000118103 4909.58 0.0989395 56.8322 0.0471168
190 -0.198189 0.0101963 11.0049 0.000636239 0.731276 0.000131977 4908.71 0.110562 55.6249 0.0410975
191 -0.198189 0.0101963 11.0049 0.000636239 0.532002 7.00793e-05 4904.42 0.0587081 69.647 0.163804
192 -0.198189 0.0101963 11.0049 0.000636239 0.515904 5.79869e-05 4905.67 0.0485778 67.7472 0.0675652
193 -0.198189 0.0101963 11.0049 0.000636239 0.51728 6.18244e-05 4901.17 0.0517926 66.2253 0.0374606
194 -0.198189 0.0101963 11.0049 0.000636239 0.523897 6.78581e-05 4905.01 0.0568473 65.1748 0.119746
195 -0.198189 0.0101963 11.0049 0.000636239 0.537341 6.8995e-05 4908.99 0.0577997 70.125 0.0954183
196 -0.198189 0.0101963 11.0049 0.000636239 0.524667 6.09158e-05 4907.38 0.0510315 67.9911 0.0231383
197 -0.198189 0.0101963 11.0049 0.000636239 0.522205 6.23499e-05 4903.08 0.0522329 66.535 0.0895558
198 -0.198189 0.0101963 11.0049 0.000636239 0.526959 6.61553e-05 4904.45 0.0554208 65.3607 0.0472561
