Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
57 -0.238651 0.00778103 11.0049 0.000636239 0.630189 0.000118063 4896.99 0.0989061 133.412 0.0995506
58 -0.325001 0.123871 11.0049 0.000636239 0.614684 0.000115196 4896.88 0.0965044 135.269 0.0871428
59 -0.206905 0.0575747 11.0049 0.000636239 0.598688 0.000103784 4896.65 0.086944 136.757 0.112145
60 -0.0679267 0.0079254 11.0049 0.000636239 0.596588 9.94021e-05 4897.18 0.0832729 137.137 0.148991
61 -0.0657396 0.0172883 11.0049 0.000636239 0.597015 0.000106564 4897.08 0.0892729 136.47 0.114649
62 -0.107371 0.101786 11.0049 0.000636239 0.600245 0.000122706 4906.74 0.102796 118.347 3.2865
63 -0.24238 0.0106654 11.0049 0.000636239 0.591887 0.000107859 4896.75 0.0903575 137.152 0.115689
64 -0.148934 0.0103175 11.0049 0.000636239 0.573929 0.000116383 4896.81 0.0974983 138.822 0.148992
65 -0.180147 0.0163118 11.0049 0.000636239 0.580492 0.000109937 4897.07 0.0920984 139.031 0.104222
66 -0.134493 0.0480894 11.0049 0.000636239 0.583481 9.68778e-05 4897.12 0.0811582 138.315 0.176374
67 -0.141661 0.0126147 11.0049 0.000636239 0.567709 9.66589e-05 4896.72 0.0809749 139.886 0.084154
68 -0.2019 0.0539362 11.0049 0.000636239 0.553117 9.37214e-05 4905.91 0.078514 125.429 5.0818e-10
69 -0.186161 0.0111624 11.0049 0.000636239 0.563903 8.95983e-05 4896.85 0.0750599 140.915 0.125441
70 -0.180009 0.00941664 11.0049 0.000636239 0.571204 0.000253465 4897.14 0.212337 139.223 3.75422e-10
71 -0.153508 0.0272909 11.0049 0.000636239 0.549981 9.21911e-05 4896.52 0.077232 142.103 0.238435
72 -0.161928 0.0117698 11.0049 0.000636239 0.542369 9.19062e-05 4896.9 0.0769933 143.253 0.249064
73 -0.181702 0.011663 11.0049 0.000636239 0.548765 0.000110679 4896.98 0.0927202 143.319 0.284776
74 -0.224473 0.0701416 11.0049 0.000636239 0.559131 9.22568e-05 4897.16 0.077287 141.447 0.175123
75 -0.145222 0.0514489 11.0049 0.000636239 0.530184 8.69965e-05 4896.83 0.0728803 144.843 0.107088
76 -0.174678 0.0104858 11.0049 0.000636239 0.531844 8.74755e-05 4897.06 0.0732816 145.673 0.237792
77 -0.219877 0.0388995 11.0049 0.000636239 0.540112 8.8424e-05 4896.84 0.0740762 144.599 0.114907
78 -0.139981 0.00475751 11.0049 0.000636239 0.513918 8.34016e-05 4896.56 0.0698687 147.455 0.146721
79 -0.199146 0.0388765 11.0049 0.000636239 0.515938 7.911e-05 4896.81 0.0662735 148.164 0.220249
80 -0.227715 0.0409766 11.0049 0.000636239 0.513338 8.32326e-05 4905.54 0.0697271 125.115 4.24769
81 -0.417332 0.109321 11.0049 0.000636239 0.503267 8.03605e-05 4902.42 0.0673211 137.948 6.98449e-10
82 -0.263502 0.0166997 11.0049 0.000636239 0.50262 7.67487e-05 4896.93 0.0642953 150.61 0.116683
83 -0.326274 0.0568459 11.0049 0.000636239 0.510459 8.10516e-05 4897.22 0.0679 149.16 0.177457
84 -0.183891 0.00396775 11.0049 0.000636239 0.487205 7.15381e-05 4896.49 0.0599302 153.121 0.194134
85 -0.338715 0.0967078 11.0049 0.000636239 0.497066 7.69209e-05 4897.22 0.0644396 152.551 0.173987
86 -0.27153 0.0614076 11.0049 0.000636239 0.479916 7.01786e-05 4896.73 0.0587913 155.974 0.166759
87 -0.464557 0.0957099 11.0049 0.000636239 0.490761 7.33535e-05 4897.33 0.061451 155.083 0.191092
88 -1.18048 0.346446 11.0049 0.000636239 0.49932 6.72533e-05 4897.93 0.0563407 156.983 0.187832
89 -1.16319 0.353016 11.0049 0.000636239 0.48859 6.83869e-05 4897.74 0.0572903 160.23 0.219028
90 -3.35419 1.08631 11.0049 0.000636239 0.548986 7.16476e-05 4899.73 0.0600219 158.859 0.308613
91 -0.114064 0.0194693 11.0049 0.000636239 0.651021 0.000129756 4896.52 0.108702 132.039 0.140727
92 -0.126752 0.0734127 11.0049 0.000636239 0.629103 0.000116818 4896.92 0.0978626 133.438 0.123292
93 -0.0807786 0.088599 11.0049 0.000636239 0.62324 0.000125876 4896.82 0.105451 134.196 0.153998
94 -0.170417 0.0351716 11.0049 0.000636239 0.631162 0.000123248 4897.27 0.10325 133.868 0.175017
95 -0.163195 0.00967973 11.0049 0.000636239 0.635943 0.000129842 4896.7 0.108773 133.078 0.0565846
96 -0.197365 0.0787411 11.0049 0.000636239 0.659504 0.000137541 4896.65 0.115223 128.113 4.71936
97 -0.13234 0.0210861 11.0049 0.000636239 0.619889 0.000199318 4897.01 0.166977 133.842 2.17664e-10
98 -0.124424 0.0446929 11.0049 0.000636239 0.609731 0.000101295 4897.11 0.084859 135.355 0.185089
99 -0.10506 0.0859249 11.0049 0.000636239 0.605413 9.59612e-05 4896.81 0.0803904 135.998 0.0853408
100 -0.0725535 0.0460445 11.0049 0.000636239 0.605555 0.000120569 4896.54 0.101005 135.545 0.0922149
101 -0.186951 0.0110783 11.0049 0.000636239 0.632226 0.000118092 4896.97 0.0989302 133.655 0.192213
102 -0.0741435 0.0765188 11.0049 0.000636239 0.605167 0.000117834 4896.71 0.098714 135.891 0.08706
103 -0.135052 0.0532604 11.0049 0.000636239 0.591678 0.000102104 4896.73 0.0855366 137.404 0.149603
104 -0.130134 0.0121274 11.0049 0.000636239 0.586853 9.5808e-05 4896.81 0.080262 137.885 0.0923231
105 -0.0753602 0.033976 11.0049 0.000636239 0.596175 0.000105534 4897.08 0.0884096 137.111 0.122095
106 -0.402906 7.13086e-05 11.0049 0.000636239 0.612006 0.000107939 4897.91 0.0904243 135.718 0.12312
107 -0.103827 0.0301788 11.0049 0.000636239 0.591329 0.000105663 4896.75 0.0885179 137.636 0.168767
108 -0.0886674 0.00933888 11.0049 0.000636239 0.564186 0.000123057 4899.69 0.103089 130.133 5.23256
109 -0.158236 0.0255742 11.0049 0.000636239 0.572598 9.96254e-05 4896.88 0.08346 139.601 0.059569
110 -0.0114323 0.0362617 11.0049 0.000636239 0.576531 9.44857e-05 4896.64 0.0791543 139.073 0.0993076
111 -0.12459 0.00360626 11.0049 0.000636239 0.565883 9.29908e-05 4896.44 0.0779019 140.598 0.0860855
112 -0.103755 0.0366523 11.0049 0.000636239 0.553861 9.94461e-05 4896.97 0.0833098 141.661 0.242667
113 -0.140999 0.0678527 11.0049 0.000636239 0.560624 9.43256e-05 4896.84 0.0790201 141.527 0.0914536
114 -0.184863 0.0361927 11.0049 0.000636239 0.563607 8.82551e-05 4896.61 0.0739346 140.229 0.129851
115 -0.155287 0.0508361 11.0049 0.000636239 0.551085 0.000102488 4896.87 0.0858585 142.272 0.203241
116 -0.0776734 0.0564236 11.0049 0.000636239 0.542223 9.51913e-05 4896.97 0.0797453 143.871 0.131265
117 -0.109723 0.0549868 11.0049 0.000636239 0.537529 0.000110017 4896.56 0.0921651 143.936 0.215113
118 -0.100841 0.0514397 11.0049 0.000636239 0.553253 8.84955e-05 4896.7 0.074136 142.196 0.198979
119 0.128805 0.373068 11.0049 0.000636239 0.517394 9.05294e-05 4893.95 0.0758399 137.39 1.79471e-10
120 -0.0795426 0.0122504 11.0049 0.000636239 0.530138 8.47257e-05 4896.95 0.0709779 146.19 0.130021
121 -0.0385442 0.0732046 11.0049 0.000636239 0.532816 9.12525e-05 4896.91 0.0764457 144.967 0.297063
122 -0.131373 0.00731658 11.0049 0.000636239 0.520335 8.52425e-05 4896.83 0.0714109 147.634 0.144036
123 -0.093849 0.025202 11.0049 0.000636239 0.514206 8.24226e-05 4896.74 0.0690486 148.685 0.133827
124 -0.109319 0.0533704 11.0049 0.000636239 0.521801 8.1739e-05 4896.99 0.0684759 147.208 0.0844276
125 -0.165425 0.0183467 11.0049 0.000636239 0.506022 8.00704e-05 4896.69 0.067078 140.199 14.1271
126 -0.107096 0.0284427 11.0049 0.000636239 0.502562 7.99216e-05 4897.23 0.0669533 150.358 2.93741e-10
127 -0.166931 0.0295901 11.0049 0.000636239 0.509049 8.0468e-05 4896.91 0.0674111 149.695 0.0922003
128 -0.0789407 0.0276706 11.0049 0.000636239 0.490371 7.46424e-05 4896.77 0.0625308 153.679 0.213298
129 -0.155506 0.0116988 11.0049 0.000636239 0.491353 6.9773e-05 4896.6 0.0584515 151.496 2.79268
130 -0.142702 0.0258333 11.0049 0.000636239 0.477611 8.85676e-05 4896.62 0.0741964 156.526 0.213778
131 -0.112249 0.0132955 11.0049 0.000636239 0.478286 8.84085e-05 4896.89 0.0740632 155.815 0.357807
132 -0.148709 0.0367763 11.0049 0.000636239 0.471135 7.53392e-05 4896.57 0.0631145 158.891 0.242042
133 -0.155906 0.0130728 11.0049 0.000636239 0.455052 7.84373e-05 4896.52 0.0657099 162.698 0.300298
134 -0.134691 0.00584276 11.0049 0.000636239 0.450331 8.62128e-05 4896.6 0.0722238 165.436 0.207242
135 -0.198189 0.0101963 11.0049 0.000636239 0.535592 0.00010036 4897.19 0.0840753 66.4263 0.174083
136 -0.198189 0.0101963 11.0049 0.000636239 0.522974 9.49171e-05 4897.07 0.0795157 64.0353 0.0637752
137 -0.198189 0.0101963 11.0049 0.000636239 0.523012 0.000103988 4897.14 0.087115 62.2241 0.146247
138 -0.198189 0.0101963 11.0049 0.000636239 0.530766 9.70196e-05 4897.36 0.081277 60.8336 0.023759
139 -0.198189 0.0101963 11.0049 0.000636239 0.53586 0.000108867 4897.25 0.0912019 66.7361 0.0866856
140 -0.198189 0.0101963 11.0049 0.000636239 0.525299 0.000113086 4897.27 0.0947367 64.2956 0.0131138
141 -0.198189 0.0101963 11.0049 0.000636239 0.523073 9.36259e-05 4897.19 0.078434 62.4723 0.117486
142 -0.198189 0.0101963 11.0049 0.000636239 0.526402 0.000112497 4897.31 0.094243 61.1074 0.1343
143 -0.198189 0.0101963 11.0049 0.000636239 0.742143 0.000167512 4897.28 0.140331 56.6795 0.0379263
144 -0.198189 0.0101963 11.0049 0.000636239 0.75087 0.000169534 4888.22 0.142025 67.5278 1.01302e-11
145 -0.198189 0.0101963 11.0049 0.000636239 0.744656 0.000186587 4897.32 0.156311 52.2051 0.0986617
146 -0.198189 0.0101963 11.0049 0.000636239 0.752904 0.000218224 4897.27 0.182815 50.905 0.0659655
147 -0.198189 0.0101963 11.0049 0.000636239 0.746421 0.000191989 4897.34 0.160837 56.9779 0.326478
148 -0.198189 0.0101963 11.0049 0.000636239 0.738195 0.000167973 4897.3 0.140717 54.3917 0.0213001
149 -0.198189 0.0101963 11.0049 0.000636239 0.732949 0.00016202 4897.3 0.13573 52.4416 0.0144895
150 -0.198189 0.0101963 11.0049 0.000636239 0.732959 0.000165789 4897.35 0.138888 51.0403 0.0302118
151 -0.198189 0.0101963 11.0049 0.000636239 0.534922 9.74679e-05 4897.02 0.0816525 52.2375 0.299369
152 -0.198189 0.0101963 11.0049 0.000636239 0.521516 9.34676e-05 4897.06 0.0783014 47.2404 0.0855046
153 -0.198189 0.0101963 11.0049 0.000636239 0.519347 8.71498e-05 4897.1 0.0730087 43.9434 0.147473
154 -0.198189 0.0101963 11.0049 0.000636239 0.52532 0.000103 4897.09 0.0862874 41.3631 0.161927
155 -0.198189 0.0101963 11.0049 0.000636239 0.533592 0.000116488 4897.06 0.0975862 51.7801 0.0870071
156 -0.198189 0.0101963 11.0049 0.000636239 0.522162 9.22503e-05 4897.08 0.0772816 47.4457 0.165405
157 -0.198189 0.0101963 11.0049 0.000636239 0.521016 8.91391e-05 4897.1 0.0746752 43.6384 0.132883
158 -0.198189 0.0101963 11.0049 0.000636239 0.521611 0.000101674 4897.18 0.0851766 41.3981 0.195676
159 -0.198189 0.0101963 11.0049 0.000636239 0.737522 0.000165375 4897.23 0.138541 42.0816 0.0406574
160 -0.198189 0.0101963 11.0049 0.000636239 0.733276 0.000166361 4897.29 0.139367 37.7995 0.024622
161 -0.198189 0.0101963 11.0049 0.000636239 0.725128 0.000171821 4897.46 0.143941 33.8648 0.2343
162 -0.198189 0.0101963 11.0049 0.000636239 0.737747 0.000160622 4897.27 0.134559 31.9382 0.0541704
163 -0.198189 0.0101963 11.0049 0.000636239 0.752312 0.000210732 4897.15 0.176538 42.4947 0.181165
164 -0.198189 0.0101963 11.0049 0.000636239 0.734183 0.000177923 4897.21 0.149053 38.5032 0.0570173
165 -0.198189 0.0101963 11.0049 0.000636239 0.727817 0.000188851 4897.23 0.158207 34.7312 0.552431
166 -0.198189 0.0101963 11.0049 0.000636239 0.733002 0.000197706 4897.32 0.165626 32.3919 0.014889
167 -0.198189 0.0101963 11.0049 0.000636239 0.734406 0.000168206 4897.21 0.140913 45.8779 0.0960822
168 -0.198189 0.0101963 11.0049 0.000636239 0.737678 0.000156866 4890.04 0.131412 54.5676 1.51909e-11
169 -0.198189 0.0101963 11.0049 0.000636239 0.72405 0.000150214 4897.25 0.12584 39.2425 0.108931
170 -0.198189 0.0101963 11.0049 0.000636239 0.730303 0.000151551 4897.23 0.12696 37.0168 0.0684308
171 -0.198189 0.0101963 11.0049 0.000636239 0.745986 0.000176128 4884.48 0.147549 65.7399 3.09068e-11
172 -0.198189 0.0101963 11.0049 0.000636239 0.730159 0.000202152 4896.95 0.16935 43.0994 0.600971
173 -0.198189 0.0101963 11.0049 0.000636239 1.70501 6.65398e-07 4810.94 0.000557429 36.3099 0.0735254
174 -0.198189 0.0101963 11.0049 0.000636239 0.746134 0.000273116 4907.53 0.228799 37.0644 0.03439
175 -0.198189 0.0101963 11.0049 0.000636239 0.531366 9.80254e-05 4897.16 0.0821196 72.0977 24.0345
176 -0.198189 0.0101963 11.0049 0.000636239 0.518867 8.97079e-05 4897.14 0.0751517 51.1879 0.132773
177 -0.198189 0.0101963 11.0049 0.000636239 0.513979 8.63885e-05 4897.01 0.072371 48.1451 0.211769
178 -0.198189 0.0101963 11.0049 0.000636239 0.523193 9.8163e-05 4897.21 0.0822349 45.9605 0.162195
179 -0.198189 0.0101963 11.0049 0.000636239 0.534832 0.000108917 4897.13 0.0912437 55.0171 0.153602
180 -0.198189 0.0101963 11.0049 0.000636239 0.52178 0.000106424 4897.25 0.0891556 51.107 0.127085
181 -0.198189 0.0101963 11.0049 0.000636239 0.53333 0.000515419 4897.4 0.431786 47.8758 0.0726239
182 -0.198189 0.0101963 11.0049 0.000636239 0.522029 0.000168017 4897.1 0.140754 46.0343 0.20378
183 -0.198189 0.0101963 11.0049 0.000636239 0.744757 0.000170893 4897.34 0.143164 60.3507 0.046815
184 -0.198189 0.0101963 11.0049 0.000636239 0.733848 0.000159105 4897.41 0.133288 58.3226 0.0126171
185 -0.198189 0.0101963 11.0049 0.000636239 0.724561 0.0001666 4902.98 0.139567 47.7176 0.111005
186 -0.198189 0.0101963 11.0049 0.000636239 0.74193 0.000181151 4897.34 0.151757 55.5399 0.057484
187 -0.198189 0.0101963 11.0049 0.000636239 0.749011 0.000127792 4897.27 0.107056 60.4776 0.0378281
188 -0.198189 0.0101963 11.0049 0.000636239 0.742444 0.000219816 4894.73 0.184149 62.1736 2.16066e-11
189 -0.198189 0.0101963 11.0049 0.000636239 0.737291 0.000186232 4897.36 0.156014 56.6941 0.0329983
190 -0.198189 0.0101963 11.0049 0.000636239 0.744439 0.000208179 4897.32 0.1744 55.5274 0.125405
191 -0.198189 0.0101963 11.0049 0.000636239 0.534946 0.000102977 4897.24 0.0862678 69.7671 0.0530079
192 -0.198189 0.0101963 11.0049 0.000636239 0.522584 9.66802e-05 4897.23 0.0809927 67.7991 0.112736
193 -0.198189 0.0101963 11.0049 0.000636239 0.518617 9.75408e-05 4897.24 0.0817136 66.2889 0.108938
194 -0.198189 0.0101963 11.0049 0.000636239 0.531797 0.000103629 4897.34 0.0868142 65.2913 0.101998
195 -0.198189 0.0101963 11.0049 0.000636239 0.543481 0.000115512 4897.22 0.0967687 70.1609 0.0286191
196 -0.198189 0.0101963 11.0049 0.000636239 0.529429 9.13196e-05 4897.23 0.0765019 68.0505 0.0300528
197 -0.198189 0.0101963 11.0049 0.000636239 0.527417 9.52751e-05 4897.3 0.0798156 66.5388 0.17435
198 -0.198189 0.0101963 11.0049 0.000636239 0.535794 0.00010744 4897.35 0.0900066 65.3531 0.12987
